ticker,date,open,high,low,close,return
BTC,7/17/10,0.04951,0.04951,0.04951,0.04951,
BTC,7/18/10,0.04951,0.08585,0.04951,0.08584,73.37911533
BTC,7/19/10,0.08584,0.09307,0.07723,0.0808,-5.87138863
BTC,7/20/10,0.0808,0.08181,0.07426,0.07474,-7.5
BTC,7/21/10,0.07474,0.07921,0.06634,0.07921,5.980733208
BTC,7/22/10,0.07921,0.08181,0.0505,0.0505,-36.24542356
BTC,7/23/10,0.0505,0.06767,0.0505,0.06262,24
BTC,7/24/10,0.06262,0.06262,0.05049,0.05454,-12.90322581
BTC,7/25/10,0.05454,0.05941,0.0505,0.0505,-7.407407407
BTC,7/26/10,0.0505,0.056,0.05,0.056,10.89108911
BTC,7/27/10,0.056,0.0605,0.053,0.06,7.142857143
BTC,7/28/10,0.06,0.062,0.054,0.0589,-1.833333333
BTC,7/29/10,0.0589,0.0699,0.0571,0.0699,18.67572156
BTC,7/30/10,0.0699,0.0699,0.0582,0.0627,-10.30042918
BTC,7/31/10,0.0627,0.06889,0.056,0.06785,8.213716108
BTC,8/1/10,0.06785,0.06785,0.06,0.0611,-9.948415623
BTC,8/2/10,0.0611,0.0633,0.06,0.06,-1.800327332
BTC,8/3/10,0.06,0.065,0.059,0.06,0
BTC,8/4/10,0.06,0.06231,0.057,0.057,-5
BTC,8/5/10,0.057,0.061,0.057,0.061,7.01754386
BTC,8/6/10,0.061,0.0624,0.0607,0.0623,2.131147541
BTC,8/7/10,0.0623,0.0623,0.059,0.059,-5.296950241
BTC,8/8/10,0.059,0.061,0.059,0.0609,3.220338983
BTC,8/9/10,0.0609,0.0735,0.0593,0.071,16.58456486
BTC,8/10/10,0.071,0.071,0.06651,0.07,-1.408450704
BTC,8/11/10,0.07,0.07541,0.06,0.067,-4.285714286
BTC,8/12/10,0.067,0.07,0.06141,0.07,4.47761194
BTC,8/13/10,0.07,0.07,0.0645,0.0645,-7.857142857
BTC,8/14/10,0.0645,0.0695,0.0645,0.067,3.875968992
BTC,8/15/10,0.067,0.067,0.065,0.06529,-2.552238806
BTC,8/16/10,0.06529,0.0679,0.062,0.0655,0.321641905
BTC,8/17/10,0.0655,0.0769,0.06243,0.07,6.870229008
BTC,8/18/10,0.07,0.0733,0.067,0.068,-2.857142857
BTC,8/19/10,0.068,0.068,0.0667,0.0667,-1.911764706
BTC,8/20/10,0.0667,0.0667,0.065,0.0655,-1.79910045
