ticker,date,open,high,low,close,return
TRX,10/10/17,0.00179,0.00256,0.00168,0.00255,
TRX,10/11/17,0.00255,0.00339,0.00166,0.0025,-1.960784314
TRX,10/12/17,0.0025,0.00293,0.0018,0.0018,-28
TRX,10/13/17,0.0018,0.00288,0.0018,0.00201,11.66666667
TRX,10/14/17,0.00201,0.00293,0.00199,0.00274,36.31840796
TRX,10/15/17,0.00274,0.00292,0.00199,0.00225,-17.88321168
TRX,10/16/17,0.00297,0.00392,0.00198,0.00253,12.44444444
TRX,10/17/17,0.00253,0.00253,0.00177,0.00218,-13.83399209
TRX,10/18/17,0.002,0.00216,0.00184,0.00192,-11.9266055
TRX,10/19/17,0.00192,0.00217,0.00178,0.0018,-6.25
TRX,10/20/17,0.0018,0.00214,0.00178,0.00213,18.33333333
TRX,10/21/17,0.00213,0.00256,0.00183,0.00234,9.85915493
TRX,10/22/17,0.00234,0.00265,0.00205,0.00265,13.24786325
TRX,10/23/17,0.00265,0.00319,0.00217,0.00312,17.73584906
TRX,10/24/17,0.00312,0.00314,0.00215,0.00266,-14.74358974
TRX,10/25/17,0.00266,0.004,0.00266,0.004,50.37593985
TRX,10/26/17,0.004,0.00412,0.00252,0.00296,-26
TRX,10/27/17,0.00296,0.00379,0.00261,0.00312,5.405405405
TRX,10/28/17,0.00312,0.00369,0.0029,0.00368,17.94871795
TRX,10/29/17,0.00368,0.00469,0.00264,0.00269,-26.90217391
TRX,10/30/17,0.00269,0.0037,0.00228,0.00262,-2.602230483
TRX,10/31/17,0.00262,0.0034,0.00249,0.00278,6.106870229
TRX,11/1/17,0.00278,0.00283,0.00221,0.00222,-20.14388489
TRX,11/2/17,0.00222,0.0027,0.00202,0.00212,-4.504504505
TRX,11/3/17,0.00212,0.00263,0.00212,0.00217,2.358490566
TRX,11/4/17,0.00217,0.0026,0.00215,0.00218,0.460829493
TRX,11/5/17,0.00218,0.00255,0.00215,0.00248,13.76146789
TRX,11/6/17,0.00248,0.00248,0.00182,0.00183,-26.20967742
TRX,11/7/17,0.00183,0.00234,0.00183,0.00231,26.2295082
TRX,11/8/17,0.00231,0.00247,0.00215,0.00236,2.164502165
TRX,11/9/17,0.00236,0.00246,0.00225,0.00243,2.966101695
TRX,11/10/17,0.00243,0.00243,0.002,0.00228,-6.172839506
TRX,11/11/17,0.00228,0.00233,0.00181,0.00225,-1.315789474
TRX,11/12/17,0.00225,0.0031,0.00157,0.00185,-17.77777778
TRX,11/13/17,0.00185,0.0023,0.00177,0.00215,16.21621622
TRX,11/14/17,0.00215,0.00263,0.00203,0.0025,16.27906977
TRX,11/15/17,0.0025,0.00262,0.0021,0.0023,-8
TRX,11/16/17,0.0023,0.00235,0.0019,0.0022,-4.347826087
TRX,11/17/17,0.0022,0.0023,0.002,0.002,-9.090909091
TRX,11/18/17,0.002,0.0022,0.00175,0.00193,-3.5
TRX,11/19/17,0.00193,0.00206,0.00192,0.00196,1.554404145
TRX,11/20/17,0.00196,0.00224,0.00196,0.00215,9.693877551
TRX,11/21/17,0.00215,0.00225,0.00183,0.00212,-1.395348837
TRX,11/22/17,0.00212,0.003,0.00212,0.00253,19.33962264
TRX,11/23/17,0.00253,0.003,0.0022,0.00233,-7.90513834
TRX,11/24/17,0.00233,0.0026,0.00195,0.0021,-9.871244635
TRX,11/25/17,0.0021,0.00227,0.00196,0.002,-4.761904762
TRX,11/26/17,0.002,0.00248,0.002,0.00208,4
TRX,11/27/17,0.00208,0.00235,0.00201,0.00209,0.480769231
TRX,11/28/17,0.00209,0.00275,0.00201,0.00226,8.133971292
TRX,11/29/17,0.00226,0.00294,0.00186,0.00215,-4.867256637
TRX,11/30/17,0.00215,0.00242,0.00204,0.0022,2.325581395
TRX,12/1/17,0.0022,0.00239,0.00205,0.00206,-6.363636364
TRX,12/2/17,0.00206,0.0022,0.002,0.00202,-1.941747573
TRX,12/3/17,0.00202,0.0022,0.00195,0.002,-0.99009901
TRX,12/4/17,0.002,0.00219,0.0019,0.00212,6
TRX,12/5/17,0.00212,0.0022,0.00202,0.00204,-3.773584906
TRX,12/6/17,0.00204,0.00419,0.00204,0.00386,89.21568627
TRX,12/7/17,0.00386,0.00591,0.00294,0.00364,-5.699481865
TRX,12/8/17,0.00364,0.00414,0.00287,0.00404,10.98901099
TRX,12/9/17,0.00404,0.00458,0.00394,0.00439,8.663366337
TRX,12/10/17,0.00439,0.00449,0.00331,0.00414,-5.69476082
TRX,12/11/17,0.00414,0.00525,0.00409,0.00496,19.80676329
TRX,12/12/17,0.00512,0.008,0.00488,0.00767,54.63709677
TRX,12/13/17,0.00767,0.0206,0.00654,0.01472,91.91655802
TRX,12/14/17,0.0147,0.02041,0.013,0.01754,19.1576087
TRX,12/15/17,0.01754,0.01904,0.01265,0.0185,5.473204105
TRX,12/16/17,0.01851,0.03901,0.01742,0.03586,93.83783784
TRX,12/17/17,0.03587,0.04093,0.03015,0.03417,-4.712771891
TRX,12/18/17,0.034,0.05256,0.0305,0.04556,33.33333333
TRX,12/19/17,0.04556,0.05009,0.0382,0.04226,-7.243195786
TRX,12/20/17,0.04236,0.04689,0.02686,0.04689,10.95598675
TRX,12/21/17,0.04688,0.06969,0.04146,0.04829,2.985711239
TRX,12/22/17,0.04829,0.04877,0.02072,0.03653,-24.35286809
TRX,12/23/17,0.03744,0.05638,0.03273,0.04813,31.75472215
TRX,12/24/17,0.04811,0.05102,0.03162,0.03812,-20.79783919
TRX,12/25/17,0.03615,0.04018,0.03124,0.03342,-12.32948583
TRX,12/26/17,0.03295,0.05088,0.03144,0.03763,12.59724716
TRX,12/27/17,0.03762,0.0418,0.03366,0.03649,-3.029497741
TRX,12/28/17,0.03649,0.04017,0.03001,0.03984,9.180597424
TRX,12/29/17,0.03983,0.04244,0.03346,0.03543,-11.06927711
TRX,12/30/17,0.03543,0.04134,0.0288,0.03751,5.870731019
TRX,12/31/17,0.03752,0.04936,0.03376,0.04862,29.61876833
TRX,1/1/18,0.04862,0.06129,0.04231,0.0579,19.08679556
TRX,1/2/18,0.0579,0.119,0.0579,0.09997,72.6597582
TRX,1/3/18,0.09809,0.131,0.08494,0.1294,29.43883165
TRX,1/4/18,0.1307,0.3876,0.1172,0.2537,96.05873261
TRX,1/5/18,0.2536,0.382,0.2083,0.2985,17.65865195
TRX,1/6/18,0.2981,0.3182,0.1453,0.194,-35.00837521
TRX,1/7/18,0.1963,0.2376,0.1466,0.2182,12.4742268
TRX,1/8/18,0.2163,0.219,0.1241,0.1509,-30.84326306
TRX,1/9/18,0.1517,0.1547,0.1031,0.1254,-16.89860835
TRX,1/10/18,0.1254,0.1437,0.09765,0.1328,5.901116427
TRX,1/11/18,0.1332,0.1339,0.1001,0.1108,-16.56626506
TRX,1/12/18,0.1108,0.117,0.104,0.1086,-1.985559567
TRX,1/13/18,0.1086,0.122,0.1009,0.1041,-4.143646409
TRX,1/14/18,0.1041,0.1061,0.08429,0.08614,-17.25264169
TRX,1/15/18,0.08614,0.1046,0.06668,0.07826,-9.147898769
TRX,1/16/18,0.07767,0.0839,0.04135,0.05808,-25.78584206
TRX,1/17/18,0.05743,0.107,0.04902,0.0854,47.03856749
TRX,1/18/18,0.08543,0.1085,0.07608,0.086,0.702576112
TRX,1/19/18,0.08338,0.09487,0.07865,0.0809,-5.930232558
TRX,1/20/18,0.0809,0.08946,0.08067,0.08601,6.316440049
TRX,1/21/18,0.08601,0.08601,0.0675,0.0719,-16.40506918
TRX,1/22/18,0.07176,0.08292,0.06265,0.07199,0.125173853
TRX,1/23/18,0.07179,0.07499,0.06296,0.06861,-4.695096541
TRX,1/24/18,0.06858,0.07628,0.06656,0.07221,5.247048535
TRX,1/25/18,0.07221,0.07687,0.06675,0.06953,-3.711397313
TRX,1/26/18,0.06953,0.07197,0.06021,0.06548,-5.824823817
TRX,1/27/18,0.06533,0.07029,0.06437,0.06925,5.757483201
TRX,1/28/18,0.06925,0.07288,0.06567,0.06748,-2.555956679
TRX,1/29/18,0.06748,0.06861,0.06372,0.06459,-4.282750445
TRX,1/30/18,0.06459,0.0655,0.0522,0.05747,-11.02337823
TRX,1/31/18,0.05736,0.05754,0.05047,0.05478,-4.680702975
TRX,2/1/18,0.0546,0.05995,0.04378,0.04699,-14.22051844
TRX,2/2/18,0.0469,0.04776,0.03225,0.0411,-12.53458183
TRX,2/3/18,0.0411,0.04973,0.03709,0.046,11.92214112
TRX,2/4/18,0.04601,0.04789,0.03679,0.03957,-13.97826087
TRX,2/5/18,0.03957,0.04025,0.02854,0.03018,-23.73009856
TRX,2/6/18,0.03008,0.03791,0.02533,0.03543,17.39562624
TRX,2/7/18,0.03541,0.04131,0.03193,0.03475,-1.919277448
TRX,2/8/18,0.03475,0.03928,0.03245,0.03805,9.496402878
TRX,2/9/18,0.03805,0.04713,0.03595,0.04522,18.84362681
TRX,2/10/18,0.04522,0.05565,0.0435,0.04835,6.921716055
