ticker,date,return
BTC,2022-11-28,-2.117935436
BTC,2022-11-29,1.703623747
BTC,2022-11-30,4.033065069
BTC,2022-12-01,-1.091309747
BTC,2022-12-02,0.446173342
BTC,2022-12-05,-0.939513347
BTC,2022-12-06,0.175874504
BTC,2022-12-07,-0.772960521
BTC,2022-12-08,2.145168473
BTC,2022-12-09,-0.409793185
BTC,2022-12-12,0.321549048
BTC,2022-12-13,3.5682442
BTC,2022-12-14,0.369682647
BTC,2022-12-15,-2.766051677
BTC,2022-12-16,-3.570625508
BTC,2022-12-19,-2.072919028
BTC,2022-12-20,2.761889098
BTC,2022-12-21,-0.618268256
BTC,2022-12-22,0.176554094
BTC,2022-12-23,-0.023816612
BTC,2022-12-26,0.09334348
BTC,2022-12-27,-0.898112894
BTC,2022-12-28,-1.048303475
BTC,2022-12-29,0.625711724
BTC,2022-12-30,-0.224529722
BTC,2023-01-02,0.592361371
BTC,2023-01-03,-0.132990673
BTC,2023-01-04,0.904581091
BTC,2023-01-05,0.066581458
BTC,2023-01-06,0.714680354
BTC,2023-01-09,1.433271231
BTC,2023-01-10,1.332806333
BTC,2023-01-11,0.696356461
BTC,2023-01-12,7.757334093
BTC,2023-01-13,4.938996025
BTC,2023-01-16,1.300421203
BTC,2023-01-17,0.21615703
BTC,2023-01-18,-2.007619819
BTC,2023-01-19,1.235594344
BTC,2023-01-20,7.263267331
BTC,2023-01-23,1.100015431
BTC,2023-01-24,-0.759670315
BTC,2023-01-25,0.801518667
BTC,2023-01-26,0.290332706
BTC,2023-01-27,0.042597954
BTC,2023-01-30,-4.358125308
BTC,2023-01-31,1.990207335
BTC,2023-02-01,2.290833646
BTC,2023-02-02,-0.646431764
BTC,2023-02-03,-0.58570125
BTC,2023-02-06,-0.452012303
BTC,2023-02-07,1.520832787
BTC,2023-02-08,-1.287548105
BTC,2023-02-09,-5.073895278
BTC,2023-02-10,-0.890773443
BTC,2023-02-13,-0.66522916
BTC,2023-02-14,2.518012193
BTC,2023-02-15,8.816427297
BTC,2023-02-16,-0.58126537
BTC,2023-02-17,2.777985991
BTC,2023-02-20,0.858884185
BTC,2023-02-21,-1.290306913
BTC,2023-02-22,-1.180474404
BTC,2023-02-23,-0.941885264
BTC,2023-02-24,-3.157881509
BTC,2023-02-27,-0.001703657
BTC,2023-02-28,-1.348893669
BTC,2023-03-01,1.611273735
BTC,2023-03-02,-0.29785426
BTC,2023-03-03,-4.87749788
BTC,2023-03-06,-0.011143402
BTC,2023-03-07,-1.46083995
BTC,2023-03-08,-1.430471486
BTC,2023-03-09,-6.626920747
BTC,2023-03-10,-0.870505542
BTC,2023-03-13,10.87525895
BTC,2023-03-14,2.077434648
BTC,2023-03-15,-1.367118207
BTC,2023-03-16,2.366247154
BTC,2023-03-17,10.80626742
BTC,2023-03-20,-0.495488466
BTC,2023-03-21,0.237749824
BTC,2023-03-22,-2.969268955
BTC,2023-03-23,3.631845901
BTC,2023-03-24,-3.355683337
BTC,2023-03-27,-2.416662479
BTC,2023-03-28,0.065113268
BTC,2023-03-29,4.034028036
BTC,2023-03-30,-0.78449665
BTC,2023-03-31,1.447835193
BTC,2023-04-03,-1.110865362
BTC,2023-04-04,1.848070763
BTC,2023-04-05,-0.148407366
BTC,2023-04-06,-0.681773036
BTC,2023-04-07,-0.311439694
BTC,2023-04-10,2.776547817
BTC,2023-04-11,3.327258491
BTC,2023-04-12,-0.833570488
BTC,2023-04-13,1.152248269
BTC,2023-04-14,0.549602808
BTC,2023-04-17,-3.080611584
BTC,2023-04-18,3.078426582
BTC,2023-04-19,-3.937544442
BTC,2023-04-20,-3.248722615
BTC,2023-04-21,-3.385081838
BTC,2023-04-24,-0.377917963
BTC,2023-04-25,3.1343926
BTC,2023-04-26,1.458204389
BTC,2023-04-27,3.381346124
BTC,2023-04-28,-1.030455073
BTC,2023-05-01,-4.877327715
BTC,2023-05-02,2.447781029
BTC,2023-05-03,0.883258537
BTC,2023-05-04,-0.279283265
BTC,2023-05-05,2.298754957
BTC,2023-05-08,-4.306872943
BTC,2023-05-09,0.228210273
BTC,2023-05-10,-0.332667275
BTC,2023-05-11,-1.918767456
BTC,2023-05-12,-0.864654694
BTC,2023-05-15,1.704131814
BTC,2023-05-16,-1.306716919
BTC,2023-05-17,1.312916762
BTC,2023-05-18,-1.641062728
BTC,2023-05-19,-0.057186782
BTC,2023-05-22,0.57097589
BTC,2023-05-23,1.068960392
BTC,2023-05-24,-3.068190591
BTC,2023-05-25,0.415290267
BTC,2023-05-26,0.959337679
BTC,2023-05-29,-0.597671094
BTC,2023-05-30,0.199457995
BTC,2023-05-31,-2.290282796
BTC,2023-06-01,-0.729652225
BTC,2023-06-02,1.179667923
BTC,2023-06-05,-5.638654134
BTC,2023-06-06,5.436434042
BTC,2023-06-07,-3.357854638
BTC,2023-06-08,1.613772695
BTC,2023-06-09,-0.391298132
BTC,2023-06-12,-0.481252638
BTC,2023-06-13,-0.337426152
BTC,2023-06-14,-2.805669379
BTC,2023-06-15,1.729368207
BTC,2023-06-16,2.832108447
BTC,2023-06-19,1.335135729
BTC,2023-06-20,5.1278123
BTC,2023-06-21,6.213789623
BTC,2023-06-22,0.595668353
BTC,2023-06-23,2.053199558
BTC,2023-06-26,-0.974354261
BTC,2023-06-27,1.851520335
BTC,2023-06-28,-1.916485748
BTC,2023-06-29,0.9258614
BTC,2023-06-30,0.184459986
BTC,2023-07-03,1.610591554
BTC,2023-07-04,-0.77900581
BTC,2023-07-05,-1.089239058
BTC,2023-07-06,-0.829863265
BTC,2023-07-07,0.233935544
BTC,2023-07-10,0.533168873
BTC,2023-07-11,0.826844239
BTC,2023-07-12,-0.704593926
BTC,2023-07-13,3.000454614
BTC,2023-07-14,-3.228406394
BTC,2023-07-17,-0.18972765
BTC,2023-07-18,-1.460208733
BTC,2023-07-19,0.423720284
DAI,2022-10-26,-0.084854051
DAI,2022-10-27,-0.149869613
DAI,2022-10-28,-0.177211643
DAI,2022-10-31,-0.217956409
DAI,2022-11-01,0.317628905
DAI,2022-11-02,-0.300642236
DAI,2022-11-03,0.292532409
DAI,2022-11-04,-0.341624213
DAI,2022-11-07,0.165135411
DAI,2022-11-08,0.236803453
DAI,2022-11-09,1.178229665
DAI,2022-11-10,-0.739886899
DAI,2022-11-11,-0.3086818
DAI,2022-11-14,0.039968026
DAI,2022-11-15,0.079904115
DAI,2022-11-16,-0.100798403
DAI,2022-11-17,0.110890219
DAI,2022-11-18,-0.264444666
DAI,2022-11-21,-0.018979313
DAI,2022-11-22,-0.131881307
DAI,2022-11-23,0.043018068
DAI,2022-11-24,0.06499935
DAI,2022-11-25,-0.292806748
DAI,2022-11-28,-0.19412424
DAI,2022-11-29,-0.028974755
DAI,2022-11-30,0.16136295
DAI,2022-12-01,0.13216653
DAI,2022-12-02,0.099994
DAI,2022-12-05,0.123036911
DAI,2022-12-06,0.044958189
DAI,2022-12-07,-0.387465298
DAI,2022-12-08,0.087218045
DAI,2022-12-09,0.136222042
DAI,2022-12-12,-0.001001904
DAI,2022-12-13,0.2274344
DAI,2022-12-14,0.050981647
DAI,2022-12-15,-0.196828759
DAI,2022-12-16,-0.090099109
DAI,2022-12-19,-0.01300104
DAI,2022-12-20,-0.135028356
DAI,2022-12-21,0.101157806
DAI,2022-12-22,-0.211116114
DAI,2022-12-23,0.246656105
DAI,2022-12-26,-0.015015767
DAI,2022-12-27,-0.099118943
DAI,2022-12-28,0.255559676
DAI,2022-12-29,0.069974809
DAI,2022-12-30,0.063932232
DAI,2023-01-02,-0.224925774
DAI,2023-01-03,0.153294325
DAI,2023-01-04,-0.204079591
DAI,2023-01-05,-0.012029231
DAI,2023-01-06,0.014035791
DAI,2023-01-09,0.191367425
DAI,2023-01-10,0.18500185
DAI,2023-01-11,-0.113790625
DAI,2023-01-12,-0.0009993
DAI,2023-01-13,0.099931048
DAI,2023-01-16,0.102325218
DAI,2023-01-17,0.059069702
DAI,2023-01-18,-0.166097998
DAI,2023-01-19,0.111250313
DAI,2023-01-20,0.161183749
DAI,2023-01-23,-0.403278132
DAI,2023-01-24,0.19944876
DAI,2023-01-25,-0.008002081
DAI,2023-01-26,0.162055099
DAI,2023-01-27,-0.188758389
DAI,2023-01-30,0.341457553
DAI,2023-01-31,0.001995869
DAI,2023-02-01,-0.032931174
DAI,2023-02-02,-0.31644306
DAI,2023-02-03,0.029040948
DAI,2023-02-06,-0.320471222
DAI,2023-02-07,0.143223429
DAI,2023-02-08,-0.100013002
DAI,2023-02-09,0.233263588
DAI,2023-02-10,-0.144826209
DAI,2023-02-13,-0.144074067
DAI,2023-02-14,0.104231436
DAI,2023-02-15,-0.020004401
DAI,2023-02-16,0.004001681
DAI,2023-02-17,0.057021668
DAI,2023-02-20,0.070919861
DAI,2023-02-21,-0.216601453
DAI,2023-02-22,0.176058099
DAI,2023-02-23,-0.299571613
DAI,2023-02-24,0.225353805
DAI,2023-02-27,-0.009992406
DAI,2023-02-28,-0.095936682
DAI,2023-03-01,-0.21706512
DAI,2023-03-02,0.265656171
DAI,2023-03-03,-0.210962027
DAI,2023-03-06,0.013008976
DAI,2023-03-07,0.021011767
DAI,2023-03-08,-0.181063372
DAI,2023-03-09,0.115248938
DAI,2023-03-10,0.462467092
DAI,2023-03-13,1.258215391
DAI,2023-03-14,-0.03422978
DAI,2023-03-15,-0.041249995
DAI,2023-03-16,-0.089946072
DAI,2023-03-17,0.290933735
DAI,2023-03-20,-0.208933141
DAI,2023-03-21,0.024543442
DAI,2023-03-22,-0.10516037
DAI,2023-03-23,0.386495225
DAI,2023-03-24,-0.094878555
DAI,2023-03-27,0.104226171
DAI,2023-03-28,0.202228518
DAI,2023-03-29,-0.10091019
DAI,2023-03-30,-0.051006121
DAI,2023-03-31,0.033020803
DAI,2023-04-03,-0.063959705
DAI,2023-04-04,-0.04800048
DAI,2023-04-05,-0.08504167
DAI,2023-04-06,0.069092584
DAI,2023-04-07,0.060039025
DAI,2023-04-10,0.055045743
DAI,2023-04-11,-0.003901096
DAI,2023-04-12,0.010003201
DAI,2023-04-13,0.058012763
DAI,2023-04-14,-0.052980927
DAI,2023-04-17,0.040116889
DAI,2023-04-18,-0.07100142
DAI,2023-04-19,0.088064287
DAI,2023-04-20,-0.044993251
DAI,2023-04-21,0.060018005
DAI,2023-04-24,-0.003001351
DAI,2023-04-25,0.00100048
DAI,2023-04-26,-0.009004232
DAI,2023-04-27,0.053029697
DAI,2023-04-28,0.1100033
DAI,2023-05-01,-0.130938459
DAI,2023-05-02,0.014912527
DAI,2023-05-03,-0.043930356
DAI,2023-05-04,0.140158379
DAI,2023-05-05,0.013996221
DAI,2023-05-08,-0.119931639
DAI,2023-05-09,0.063039715
DAI,2023-05-10,-0.03
DAI,2023-05-11,-0.010003001
DAI,2023-05-12,0.010004002
DAI,2023-05-15,0.009998
DAI,2023-05-16,-0.059982005
DAI,2023-05-17,0.060018005
DAI,2023-05-18,-0.059982005
DAI,2023-05-19,-0.020006002
DAI,2023-05-22,0.060018005
DAI,2023-05-23,-0.073977807
DAI,2023-05-24,-0.012005282
DAI,2023-05-25,-0.00100056
DAI,2023-05-26,0.039022243
DAI,2023-05-29,0.036016928
DAI,2023-05-30,0.02100231
DAI,2023-05-31,-0.063993601
DAI,2023-06-01,-0.026014048
DAI,2023-06-02,-0.004003203
DAI,2023-06-05,-0.032015367
DAI,2023-06-06,0.039031225
DAI,2023-06-07,-0.017006973
DAI,2023-06-08,0.086049909
DAI,2023-06-09,-0.106970048
DAI,2023-06-12,-0.099
DAI,2023-06-13,0.026025766
DAI,2023-06-14,0.024017533
DAI,2023-06-15,0.015007354
DAI,2023-06-16,0.066022448
DAI,2023-06-19,0.022009464
DAI,2023-06-20,0.037007772
DAI,2023-06-21,-0.0099984
DAI,2023-06-22,-0.0449973
DAI,2023-06-23,0.047018337
DAI,2023-06-26,-0.020984891
DAI,2023-06-27,-0.092952594
DAI,2023-06-28,-0.039016387
DAI,2023-06-29,0.03102513
DAI,2023-06-30,-0.004002001
DAI,2023-07-03,0.1170597
DAI,2023-07-04,-0.143905023
DAI,2023-07-05,0.024018735
DAI,2023-07-06,0.045024313
DAI,2023-07-07,-0.05100459
DAI,2023-07-10,-0.06900207
DAI,2023-07-11,-0.007005044
DAI,2023-07-12,0.075059297
DAI,2023-07-13,0.03300132
DAI,2023-07-14,-0.120065181
DAI,2023-07-17,0.070023108
DAI,2023-07-18,-0.084968562
DAI,2023-07-19,0.057027373
DOGE,2022-10-26,14.99656709
DOGE,2022-10-27,11.48634013
DOGE,2022-10-28,5.37289305
DOGE,2022-10-31,6.594715998
DOGE,2022-11-01,12.72165794
DOGE,2022-11-02,-9.662828361
DOGE,2022-11-03,-1.396281847
DOGE,2022-11-04,1.943870441
DOGE,2022-11-07,-8.639178372
DOGE,2022-11-08,-21.05573006
DOGE,2022-11-09,-13.170793
DOGE,2022-11-10,21.31948818
DOGE,2022-11-11,-7.086169804
DOGE,2022-11-14,0.591447793
DOGE,2022-11-15,1.731794745
DOGE,2022-11-16,-1.168064351
DOGE,2022-11-17,-0.544893133
DOGE,2022-11-18,-0.992345936
DOGE,2022-11-21,-4.187346712
DOGE,2022-11-22,5.250740161
DOGE,2022-11-23,3.590370808
DOGE,2022-11-24,0.140769135
DOGE,2022-11-25,9.377494801
DOGE,2022-11-28,-8.967382475
DOGE,2022-11-29,7.273410615
DOGE,2022-11-30,5.916893386
DOGE,2022-12-01,-5.966108586
DOGE,2022-12-02,-0.212241208
DOGE,2022-12-05,-2.692529842
DOGE,2022-12-06,-2.041886371
DOGE,2022-12-07,-3.483169897
DOGE,2022-12-08,3.245788427
DOGE,2022-12-09,-2.467772012
DOGE,2022-12-12,-3.247000582
DOGE,2022-12-13,1.279287498
DOGE,2022-12-14,-2.364167718
DOGE,2022-12-15,-4.636776621
DOGE,2022-12-16,-9.259200127
DOGE,2022-12-19,-10.79658234
DOGE,2022-12-20,5.534910236
DOGE,2022-12-21,-1.824701088
DOGE,2022-12-22,4.776312179
DOGE,2022-12-23,0.274038649
DOGE,2022-12-26,-1.3406111
DOGE,2022-12-27,-1.622133189
DOGE,2022-12-28,-4.617082334
DOGE,2022-12-29,0.738097921
DOGE,2022-12-30,-3.669822209
DOGE,2023-01-02,2.621191941
DOGE,2023-01-03,-2.602092413
DOGE,2023-01-04,3.541104606
DOGE,2023-01-05,1.732621029
DOGE,2023-01-06,0.003932033
DOGE,2023-01-09,3.987374229
DOGE,2023-01-10,2.059120601
DOGE,2023-01-11,-0.447675575
DOGE,2023-01-12,3.574019542
DOGE,2023-01-13,4.071437164
DOGE,2023-01-16,-2.420654212
DOGE,2023-01-17,-0.809582611
DOGE,2023-01-18,-3.211185814
DOGE,2023-01-19,0.722431581
DOGE,2023-01-20,5.62538871
DOGE,2023-01-23,0.366487462
DOGE,2023-01-24,-4.567524963
DOGE,2023-01-25,1.21917622
DOGE,2023-01-26,0.693070232
DOGE,2023-01-27,0.71359047
DOGE,2023-01-30,-4.158820759
DOGE,2023-01-31,10.71117582
DOGE,2023-02-01,-2.028461127
DOGE,2023-02-02,-2.341581055
DOGE,2023-02-03,1.199899999
DOGE,2023-02-06,-1.471956971
DOGE,2023-02-07,1.82759728
DOGE,2023-02-08,-2.718598636
DOGE,2023-02-09,-11.2024885
DOGE,2023-02-10,0.793752
DOGE,2023-02-13,-1.131761186
DOGE,2023-02-14,2.241787929
DOGE,2023-02-15,6.299738412
DOGE,2023-02-16,-3.330516192
DOGE,2023-02-17,2.351267735
DOGE,2023-02-20,0.7948317
DOGE,2023-02-21,-2.787254037
DOGE,2023-02-22,-0.288826007
DOGE,2023-02-23,-1.031974524
DOGE,2023-02-24,-4.906863863
DOGE,2023-02-27,-0.958310025
DOGE,2023-02-28,-0.022616885
DOGE,2023-03-01,1.144574366
DOGE,2023-03-02,-1.506099931
DOGE,2023-03-03,-5.390360635
DOGE,2023-03-06,-0.211884773
DOGE,2023-03-07,-2.412480516
DOGE,2023-03-08,-2.715616405
DOGE,2023-03-09,-7.765017257
DOGE,2023-03-10,0.434856349
DOGE,2023-03-13,3.656072617
DOGE,2023-03-14,2.115970654
DOGE,2023-03-15,-6.871145949
DOGE,2023-03-16,2.7769878
DOGE,2023-03-17,7.340306
DOGE,2023-03-20,-4.62272418
DOGE,2023-03-21,6.219258313
DOGE,2023-03-22,-3.659331714
DOGE,2023-03-23,4.621299969
DOGE,2023-03-24,-3.038505365
DOGE,2023-03-27,-1.521813289
DOGE,2023-03-28,0.828474107
DOGE,2023-03-29,3.670711607
DOGE,2023-03-30,-2.01398149
DOGE,2023-03-31,2.700776654
DOGE,2023-04-03,17.68489882
DOGE,2023-04-04,2.521192211
DOGE,2023-04-05,-2.974791041
DOGE,2023-04-06,-7.007687631
DOGE,2023-04-07,-4.881698643
DOGE,2023-04-10,0.109182537
DOGE,2023-04-11,0.093227826
DOGE,2023-04-12,-1.416147532
DOGE,2023-04-13,5.064096067
DOGE,2023-04-14,1.815843119
DOGE,2023-04-17,0.859989305
DOGE,2023-04-18,1.744941162
DOGE,2023-04-19,-5.507779522
DOGE,2023-04-20,-4.850893732
DOGE,2023-04-21,-7.489732308
DOGE,2023-04-24,0.235280858
DOGE,2023-04-25,1.64412233
DOGE,2023-04-26,-0.964331913
DOGE,2023-04-27,1.910759302
DOGE,2023-04-28,0.006601441
DOGE,2023-05-01,-1.704955624
DOGE,2023-05-02,0.21397305
DOGE,2023-05-03,0.509319779
DOGE,2023-05-04,-1.264513394
DOGE,2023-05-05,1.78128817
DOGE,2023-05-08,-6.774726511
DOGE,2023-05-09,1.221852734
DOGE,2023-05-10,0.101105724
DOGE,2023-05-11,-2.579287144
DOGE,2023-05-12,0.978335846
DOGE,2023-05-15,0.803985407
DOGE,2023-05-16,1.022649914
DOGE,2023-05-17,2.756002914
DOGE,2023-05-18,-2.19243754
DOGE,2023-05-19,-0.069904962
DOGE,2023-05-22,1.502381012
DOGE,2023-05-23,-0.561509162
DOGE,2023-05-24,-2.497643732
DOGE,2023-05-25,-0.371441817
DOGE,2023-05-26,0.652163767
DOGE,2023-05-29,0.045375151
DOGE,2023-05-30,-1.207360555
DOGE,2023-05-31,-1.141498841
DOGE,2023-06-01,0.489707197
DOGE,2023-06-02,0.79062607
DOGE,2023-06-05,-9.28221891
DOGE,2023-06-06,5.832775839
DOGE,2023-06-07,-4.738781958
DOGE,2023-06-08,1.806313033
DOGE,2023-06-09,1.502217279
DOGE,2023-06-12,-0.167353975
DOGE,2023-06-13,0.17786802
DOGE,2023-06-14,-3.289012842
DOGE,2023-06-15,3.611619688
DOGE,2023-06-16,0.197903805
DOGE,2023-06-19,1.059877658
DOGE,2023-06-20,0.113392687
DOGE,2023-06-21,4.681001724
DOGE,2023-06-22,0.958950022
DOGE,2023-06-23,2.549686292
DOGE,2023-06-26,-4.44312087
DOGE,2023-06-27,2.612233648
DOGE,2023-06-28,-4.625969531
DOGE,2023-06-29,1.208025553
DOGE,2023-06-30,3.891830697
DOGE,2023-07-03,0.086263779
DOGE,2023-07-04,1.131034361
DOGE,2023-07-05,-2.88111551
DOGE,2023-07-06,-2.090842362
DOGE,2023-07-07,-0.3139262
DOGE,2023-07-10,-0.367617873
DOGE,2023-07-11,-0.579816739
DOGE,2023-07-12,-0.53095081
DOGE,2023-07-13,7.294182906
DOGE,2023-07-14,-1.421439578
DOGE,2023-07-17,-0.369506029
DOGE,2023-07-18,-1.921553318
DOGE,2023-07-19,2.567243246
DOT,2022-10-26,0.291404273
DOT,2022-10-27,-1.880178705
DOT,2022-10-28,3.332870062
DOT,2022-10-31,0.672093559
DOT,2022-11-01,-2.501867852
DOT,2022-11-02,-3.91530386
DOT,2022-11-03,4.203321043
DOT,2022-11-04,8.94092159
DOT,2022-11-07,2.992923315
DOT,2022-11-08,-11.72057303
DOT,2022-11-09,-12.4150172
DOT,2022-11-10,9.185984534
DOT,2022-11-11,-3.94033352
DOT,2022-11-14,0.693051439
DOT,2022-11-15,1.758270922
DOT,2022-11-16,-3.905576565
DOT,2022-11-17,0.191918961
DOT,2022-11-18,-1.379380703
DOT,2022-11-21,-2.198650858
DOT,2022-11-22,0.943151536
DOT,2022-11-23,3.014095981
DOT,2022-11-24,-0.985710432
DOT,2022-11-25,-1.746411171
DOT,2022-11-28,-4.079090075
DOT,2022-11-29,2.864415723
DOT,2022-11-30,2.592807632
DOT,2022-12-01,-1.036626239
DOT,2022-12-02,4.319856683
DOT,2022-12-05,-1.510950581
DOT,2022-12-06,-0.437386534
DOT,2022-12-07,-3.43819785
DOT,2022-12-08,2.708108415
DOT,2022-12-09,-2.642973585
DOT,2022-12-12,0.14434292
DOT,2022-12-13,1.848989218
DOT,2022-12-14,-0.91616423
DOT,2022-12-15,0.015912241
DOT,2022-12-16,-9.704347759
DOT,2022-12-19,-4.779017138
DOT,2022-12-20,3.171558169
DOT,2022-12-21,-2.840336427
DOT,2022-12-22,0.28437799
DOT,2022-12-23,-0.476855031
DOT,2022-12-26,1.09923514
DOT,2022-12-27,-1.18146445
DOT,2022-12-28,-4.623514462
DOT,2022-12-29,0.619971382
DOT,2022-12-30,0.42475516
DOT,2023-01-02,2.742863681
DOT,2023-01-03,0.350102002
DOT,2023-01-04,2.178062248
DOT,2023-01-05,0.462643191
DOT,2023-01-06,1.367917186
DOT,2023-01-09,3.193076756
DOT,2023-01-10,0.292459083
DOT,2023-01-11,1.792748074
DOT,2023-01-12,4.769914598
DOT,2023-01-13,1.928870516
DOT,2023-01-16,-1.26917379
DOT,2023-01-17,3.114117861
DOT,2023-01-18,-5.183691159
DOT,2023-01-19,1.623530735
DOT,2023-01-20,7.100337856
DOT,2023-01-23,8.031319295
DOT,2023-01-24,-6.497772753
DOT,2023-01-25,1.09007118
DOT,2023-01-26,2.55144529
DOT,2023-01-27,0.885675749
DOT,2023-01-30,-6.766568498
DOT,2023-01-31,2.033053324
DOT,2023-02-01,2.49735127
DOT,2023-02-02,2.038374693
DOT,2023-02-03,6.139527537
DOT,2023-02-06,-0.879112939
DOT,2023-02-07,4.987653121
DOT,2023-02-08,-2.361320858
DOT,2023-02-09,-8.578277411
DOT,2023-02-10,-0.236597405
DOT,2023-02-13,-2.198108228
DOT,2023-02-14,2.849451863
DOT,2023-02-15,5.805478561
DOT,2023-02-16,-2.591868558
DOT,2023-02-17,14.56141611
DOT,2023-02-20,0.691092027
DOT,2023-02-21,-4.395925468
DOT,2023-02-22,-0.684845875
DOT,2023-02-23,-1.264581643
DOT,2023-02-24,-7.229929494
DOT,2023-02-27,-0.704335884
DOT,2023-02-28,-3.686185581
DOT,2023-03-01,2.467136928
DOT,2023-03-02,-2.663847324
DOT,2023-03-03,-4.789510575
DOT,2023-03-06,-1.129992525
DOT,2023-03-07,-2.349778237
DOT,2023-03-08,-3.782226439
DOT,2023-03-09,-4.434748714
DOT,2023-03-10,4.820235025
DOT,2023-03-13,5.25754988
DOT,2023-03-14,1.706589068
DOT,2023-03-15,-6.122945363
DOT,2023-03-16,3.725982845
DOT,2023-03-17,7.534308481
DOT,2023-03-20,-5.648447681
DOT,2023-03-21,3.426344799
DOT,2023-03-22,-5.188579939
DOT,2023-03-23,4.427567945
DOT,2023-03-24,-4.575301339
DOT,2023-03-27,-2.647806612
DOT,2023-03-28,3.109003119
DOT,2023-03-29,2.470887587
DOT,2023-03-30,-1.436495727
DOT,2023-03-31,3.762569938
DOT,2023-04-03,-0.051797899
DOT,2023-04-04,3.562151303
DOT,2023-04-05,-1.440102308
DOT,2023-04-06,-1.035682384
DOT,2023-04-07,-2.453600118
DOT,2023-04-10,0.390234028
DOT,2023-04-11,2.829841441
DOT,2023-04-12,-0.329930792
DOT,2023-04-13,2.831339128
DOT,2023-04-14,2.02179868
DOT,2023-04-17,-2.672357285
DOT,2023-04-18,3.06706138
DOT,2023-04-19,-7.509834359
DOT,2023-04-20,-4.278424969
DOT,2023-04-21,-4.75045474
DOT,2023-04-24,0.581293057
DOT,2023-04-25,1.794430235
DOT,2023-04-26,-2.168878923
DOT,2023-04-27,2.029202508
DOT,2023-04-28,-0.882686737
DOT,2023-05-01,-4.389629133
DOT,2023-05-02,1.193412138
DOT,2023-05-03,0.786458625
DOT,2023-05-04,-2.209116492
DOT,2023-05-05,4.322107212
DOT,2023-05-08,-6.055844547
DOT,2023-05-09,-0.259513787
DOT,2023-05-10,2.578202402
DOT,2023-05-11,-3.082097006
DOT,2023-05-12,0.527024421
DOT,2023-05-15,0.073508644
DOT,2023-05-16,-0.917528933
DOT,2023-05-17,2.170472445
DOT,2023-05-18,-1.018608953
DOT,2023-05-19,0.219546954
DOT,2023-05-22,0.695980189
DOT,2023-05-23,1.184701457
DOT,2023-05-24,-2.358742796
DOT,2023-05-25,-0.188633321
DOT,2023-05-26,0.224615924
DOT,2023-05-29,-0.446600951
DOT,2023-05-30,-0.397377164
DOT,2023-05-31,-2.602257114
DOT,2023-06-01,-1.652820866
DOT,2023-06-02,1.272529584
DOT,2023-06-05,-5.473689736
DOT,2023-06-06,3.63720375
DOT,2023-06-07,-4.499982778
DOT,2023-06-08,0.598094513
DOT,2023-06-09,-0.607485012
DOT,2023-06-12,0.103211035
DOT,2023-06-13,2.084612022
DOT,2023-06-14,-1.122669666
DOT,2023-06-15,-3.400344278
DOT,2023-06-16,-0.563803796
DOT,2023-06-19,-1.465162924
DOT,2023-06-20,3.105374507
DOT,2023-06-21,3.282628865
DOT,2023-06-22,1.014865757
DOT,2023-06-23,4.419678125
DOT,2023-06-26,-2.498521756
DOT,2023-06-27,1.212106799
DOT,2023-06-28,-4.381701691
DOT,2023-06-29,1.506404677
DOT,2023-06-30,3.922763285
DOT,2023-07-03,-1.015134499
DOT,2023-07-04,-0.977238487
DOT,2023-07-05,-2.965320793
DOT,2023-07-06,-2.463435635
DOT,2023-07-07,0.698509373
DOT,2023-07-10,1.587816772
DOT,2023-07-11,0.181433382
DOT,2023-07-12,-0.934516216
DOT,2023-07-13,5.69237823
DOT,2023-07-14,-0.259543197
DOT,2023-07-17,-1.374033271
DOT,2023-07-18,-2.23104857
DOT,2023-07-19,0.512841346
ETH,2022-10-26,4.655399251
ETH,2022-10-27,-1.730973794
ETH,2022-10-28,2.101292397
ETH,2022-10-31,-1.367066917
ETH,2022-11-01,0.824582918
ETH,2022-11-02,-4.253270406
ETH,2022-11-03,1.29614069
ETH,2022-11-04,7.758981058
ETH,2022-11-07,-2.667665325
ETH,2022-11-08,-15.13264632
ETH,2022-11-09,-14.35965635
ETH,2022-11-10,17.22178597
ETH,2022-11-11,-3.487181803
ETH,2022-11-14,-0.6799338
ETH,2022-11-15,2.163759491
ETH,2022-11-16,-2.358971887
ETH,2022-11-17,-0.780909278
ETH,2022-11-18,0.238853503
ETH,2022-11-21,-3.025947964
ETH,2022-11-22,2.674859931
ETH,2022-11-23,3.247667664
ETH,2022-11-24,2.501065553
ETH,2022-11-25,-0.319350654
ETH,2022-11-28,-3.721925134
ETH,2022-11-29,4.490455113
ETH,2022-11-30,6.264260188
ETH,2022-12-01,-1.679993228
ETH,2022-12-02,1.024593372
ETH,2022-12-05,-1.30514533
ETH,2022-12-06,-0.494809661
ETH,2022-12-07,-1.791928738
ETH,2022-12-08,4.389665066
ETH,2022-12-09,-1.591404547
ETH,2022-12-12,0.794411399
ETH,2022-12-13,3.685368537
ETH,2022-12-14,-0.577491474
ETH,2022-12-15,-3.684788243
ETH,2022-12-16,-6.703388892
ETH,2022-12-19,-2.107416794
ETH,2022-12-20,4.547252898
ETH,2022-12-21,-0.46234215
ETH,2022-12-22,0.486805022
ETH,2022-12-23,0.204800053
ETH,2022-12-26,0.11010682
ETH,2022-12-27,-0.625441174
ETH,2022-12-28,-2.117748117
ETH,2022-12-29,1.02862254
ETH,2022-12-30,0.028397939
