ticker,date,open,high,low,close
DAI,6/25/2023,1.00073,1.00168,0.999549,1.00072
DAI,6/26/2023,1.00062,1.00134,0.99923,1.00051
DAI,6/27/2023,1.00032,1.00138,0.99902,0.99958
DAI,6/28/2023,0.99929,1.00117,0.99904,0.99919
DAI,6/29/2023,0.99929,1.00051,0.9989,0.9995
DAI,6/30/2023,0.99919,1.0012,0.99897,0.99946
DAI,7/1/2023,0.99936,1.00092,0.99901,0.99989
DAI,7/2/2023,1.00009,1.00091,0.99927,0.99949
DAI,7/3/2023,0.99949,1.00095,0.99894,1.00066
DAI,7/4/2023,0.99968,1.00076,0.99826,0.99922
DAI,7/5/2023,0.9992,1.0003,0.99882,0.99946
DAI,7/6/2023,0.99946,1.00059,0.99889,0.99991
DAI,7/7/2023,1.00027,1.00069,0.99913,0.9994
DAI,7/8/2023,0.99929,1.00067,0.99889,1.00037
DAI,7/9/2023,0.99996,1.00083,0.99929,0.99997
DAI,7/10/2023,0.99948,1.00071,0.99893,0.99928
DAI,7/11/2023,0.99949,1.00061,0.99909,0.99921
DAI,7/12/2023,0.99944,1.00065,0.99905,0.99996
DAI,7/13/2023,0.99958,1.00087,0.99889,1.00029
DAI,7/14/2023,0.99989,1.0007,0.998609,0.999089
DAI,7/15/2023,0.999089,1.00047,0.998519,1.0001
DAI,7/16/2023,1.00009,1.00083,0.999139,0.99967
DAI,7/17/2023,1.00007,1.00632,0.99808,1.00037
DAI,7/18/2023,1.00037,1.00082,0.99937,0.99952
DAI,7/19/2023,0.99952,1.00449,0.99922,1.00009
DAI,7/20/2023,1.00009,1.0016,0.99926,1.00061
DAI,7/21/2023,1.00069,1.00095,0.9994,1.00062
DAI,7/22/2023,1.00061,1.00086,0.99927,0.99981
DAI,7/23/2023,0.99981,1.00011,0.9988,0.99928
DAI,7/24/2023,0.99928,1.00038,0.99912,0.99939
DAI,7/25/2023,0.99938,0.99983,0.99897,0.99942
DAI,7/26/2023,0.99932,0.99946,0.99873,0.99921
