ticker,date,open,high,low,close
XRP,6/25/2023,0.486406,0.497749,0.483266,0.490657
XRP,6/26/2023,0.490657,0.492136,0.470461,0.4751
XRP,6/27/2023,0.4752,0.485065,0.472904,0.484487
XRP,6/28/2023,0.484587,0.484878,0.454977,0.464095
XRP,6/29/2023,0.464095,0.477267,0.461186,0.473634
XRP,6/30/2023,0.473538,0.48256,0.449856,0.476038
XRP,7/1/2023,0.476133,0.477233,0.464144,0.473495
XRP,7/2/2023,0.473595,0.49597,0.469791,0.483043
XRP,7/3/2023,0.483243,0.491484,0.478581,0.488734
XRP,7/4/2023,0.488834,0.493579,0.481716,0.489008
XRP,7/5/2023,0.488998,0.491954,0.469581,0.477476
XRP,7/6/2023,0.477572,0.48419,0.461432,0.468158
XRP,7/7/2023,0.468258,0.4707,0.457941,0.467047
XRP,7/8/2023,0.467047,0.474714,0.464923,0.46928
XRP,7/9/2023,0.46948,0.471771,0.466589,0.468184
XRP,7/10/2023,0.468184,0.480058,0.462788,0.475995
XRP,7/11/2023,0.476448,0.478462,0.471061,0.47601
XRP,7/12/2023,0.47591,0.477205,0.464854,0.470091
XRP,7/13/2023,0.470091,0.932861,0.469567,0.792209
XRP,7/14/2023,0.792109,0.824879,0.669674,0.721053
XRP,7/15/2023,0.721153,0.73608,0.693053,0.717215
XRP,7/16/2023,0.717515,0.790047,0.707398,0.756948
XRP,7/17/2023,0.756948,0.766084,0.7128,0.743626
XRP,7/18/2023,0.744126,0.770469,0.732095,0.767969
XRP,7/19/2023,0.768069,0.851817,0.763237,0.832692
XRP,7/20/2023,0.832592,0.848976,0.771431,0.800828
XRP,7/21/2023,0.800728,0.801228,0.7602,0.773915
XRP,7/22/2023,0.773915,0.779808,0.741182,0.753275
XRP,7/23/2023,0.753275,0.753283,0.715,0.733878
XRP,7/24/2023,0.733985,0.742655,0.68183,0.706115
XRP,7/25/2023,0.706115,0.713043,0.674512,0.70925
XRP,7/26/2023,0.70925,0.730978,0.693068,0.718929
XRP,7/27/2023,0.718929,0.731654,0.707216,0.714807
XRP,7/28/2023,0.714907,0.718642,0.702361,0.710986
XRP,7/29/2023,0.710986,0.715564,0.704486,0.711793
XRP,7/30/2023,0.711983,0.734613,0.693707,0.703937
XRP,7/31/2023,0.703737,0.720263,0.685025,0.698081
XRP,8/1/2023,0.698081,0.705198,0.673279,0.704041
XRP,8/2/2023,0.704041,0.707746,0.676428,0.688307
XRP,8/3/2023,0.688207,0.6888,0.653733,0.668058
XRP,8/4/2023,0.667852,0.669264,0.625393,0.62989
