ticker,date,open,high,low,close
DOGE,6/25/2023,0.0663288,0.0680296,0.0663288,0.0668224
DOGE,6/26/2023,0.0668504,0.0671491,0.0637924,0.0638534
DOGE,6/27/2023,0.0638634,0.0657954,0.0633448,0.0655214
DOGE,6/28/2023,0.0655435,0.0659649,0.0603277,0.0624904
DOGE,6/29/2023,0.0624904,0.0640622,0.062401,0.0632453
DOGE,6/30/2023,0.0632428,0.0669136,0.0610105,0.0657067
DOGE,7/1/2023,0.0657966,0.071257,0.065788,0.068629
DOGE,7/2/2023,0.0686203,0.0691158,0.0659573,0.0680471
DOGE,7/3/2023,0.0680581,0.0688049,0.0672636,0.0681058
DOGE,7/4/2023,0.0681038,0.0717768,0.0676491,0.0688761
DOGE,7/5/2023,0.0689148,0.0692666,0.065609,0.0668917
DOGE,7/6/2023,0.066911,0.0685494,0.0647142,0.0654931
DOGE,7/7/2023,0.0656451,0.0661503,0.0641356,0.0652875
DOGE,7/8/2023,0.0652869,0.0657306,0.0647309,0.0656122
DOGE,7/9/2023,0.0655795,0.0663676,0.0651791,0.0655028
DOGE,7/10/2023,0.0655208,0.0661763,0.0633327,0.065262
DOGE,7/11/2023,0.065232,0.0657215,0.0644042,0.0648836
DOGE,7/12/2023,0.0648843,0.065691,0.0636871,0.0645391
DOGE,7/13/2023,0.0644591,0.0716891,0.0643984,0.0692467
DOGE,7/14/2023,0.069187,0.0730917,0.0661985,0.0682624
DOGE,7/15/2023,0.0682524,0.0750072,0.0677383,0.0717725
DOGE,7/16/2023,0.0717725,0.0722212,0.0690755,0.0699312
DOGE,7/17/2023,0.0699211,0.0732144,0.0678246,0.0696728
DOGE,7/18/2023,0.0696728,0.0703198,0.067057,0.068334
DOGE,7/19/2023,0.068356,0.0720571,0.0682215,0.0700883
DOGE,7/20/2023,0.0701083,0.0738383,0.0694041,0.0706046
DOGE,7/21/2023,0.0705926,0.0767967,0.0702975,0.0731405
DOGE,7/22/2023,0.0731725,0.0737447,0.0701574,0.0712081
DOGE,7/23/2023,0.0711878,0.0729195,0.0696601,0.0721568
DOGE,7/24/2023,0.0713876,0.0777581,0.0701924,0.0745101
DOGE,7/25/2023,0.0745321,0.0836406,0.0736009,0.0813633
DOGE,7/26/2023,0.0813643,0.0822591,0.0766097,0.0784241
DOGE,7/27/2023,0.0784234,0.0799238,0.0766675,0.0773261
DOGE,7/28/2023,0.0774081,0.077877,0.0760662,0.0775544
DOGE,7/29/2023,0.0775374,0.0821427,0.0768605,0.0798102
DOGE,7/30/2023,0.0798082,0.080631,0.0763498,0.078002
DOGE,7/31/2023,0.078003,0.0797719,0.0767526,0.0774878
DOGE,8/1/2023,0.0777858,0.0782424,0.0752737,0.0772416
DOGE,8/2/2023,0.0772516,0.0783039,0.0738919,0.0745985
DOGE,8/3/2023,0.0745877,0.074953,0.0726146,0.074069
DOGE,8/4/2023,0.074069,0.0748483,0.0724339,0.0732314
DOGE,8/5/2023,0.0732314,0.0769509,0.0728916,0.0759653
DOGE,8/6/2023,0.0760718,0.0766603,0.0738471,0.0747837
DOGE,8/7/2023,0.0747867,0.075497,0.0717737,0.073403
DOGE,8/8/2023,0.073403,0.0754363,0.0731195,0.0753077
DOGE,8/9/2023,0.0752677,0.0761122,0.0741239,0.074614
DOGE,8/10/2023,0.074604,0.0768256,0.0744954,0.0755908
DOGE,8/11/2023,0.0757396,0.0760226,0.0748456,0.0752489
DOGE,8/12/2023,0.0752481,0.0773529,0.0751762,0.0768619
DOGE,8/13/2023,0.0768652,0.0772177,0.0750769,0.0751296
DOGE,8/14/2023,0.0751216,0.0769331,0.0736469,0.0741147
DOGE,8/15/2023,0.0744433,0.0749198,0.067846,0.0707691
DOGE,8/16/2023,0.0707684,0.0711742,0.0660013,0.0672056
