ticker,date,open,high,low,close
TRX,6/25/2023,0.0722248,0.0738032,0.0720803,0.0733535
TRX,6/26/2023,0.0733034,0.074762,0.0724155,0.0733154
TRX,6/27/2023,0.0732954,0.0753679,0.0731283,0.0745734
TRX,6/28/2023,0.0745742,0.0746134,0.0727165,0.0735993
TRX,6/29/2023,0.0736641,0.074795,0.073389,0.0743796
TRX,6/30/2023,0.0743803,0.0768154,0.0741978,0.076304
TRX,7/1/2023,0.076304,0.0776961,0.0759341,0.07709
TRX,7/2/2023,0.07711,0.0773715,0.0751655,0.0755968
TRX,7/3/2023,0.0756476,0.0778356,0.0755615,0.0773846
TRX,7/4/2023,0.0773662,0.0784002,0.0770762,0.077217
TRX,7/5/2023,0.0772454,0.077927,0.07661,0.0769423
TRX,7/6/2023,0.0769515,0.0785839,0.0768592,0.077523
TRX,7/7/2023,0.077533,0.0796564,0.0767984,0.0786579
TRX,7/8/2023,0.0786479,0.0799164,0.0786171,0.0796835
TRX,7/9/2023,0.0796927,0.0804637,0.077674,0.077674
TRX,7/10/2023,0.0776632,0.0780578,0.0763077,0.0775054
TRX,7/11/2023,0.0776085,0.0776878,0.0767884,0.0775008
TRX,7/12/2023,0.0774931,0.0781561,0.0771354,0.0776484
TRX,7/13/2023,0.0776484,0.0823847,0.0775738,0.0811024
TRX,7/14/2023,0.0810716,0.0826389,0.0787623,0.0793589
TRX,7/15/2023,0.0793689,0.0815945,0.0792912,0.0806742
TRX,7/16/2023,0.0806734,0.0809643,0.0789337,0.0799067
TRX,7/17/2023,0.0798975,0.0805609,0.0789874,0.0798336
TRX,7/18/2023,0.0798436,0.0809405,0.0789247,0.0796975
TRX,7/19/2023,0.0797075,0.0804916,0.0793219,0.0802792
TRX,7/20/2023,0.0802692,0.0811516,0.0799184,0.0805627
TRX,7/21/2023,0.0805527,0.0815294,0.0804292,0.0807216
TRX,7/22/2023,0.0806816,0.0943,0.0802572,0.0848285
TRX,7/23/2023,0.0848493,0.0851385,0.0826992,0.0830475
TRX,7/24/2023,0.0830583,0.0834042,0.0804015,0.0813102
TRX,7/25/2023,0.0813202,0.0822703,0.0801364,0.0816643
TRX,7/26/2023,0.0816643,0.08252,0.0804267,0.0820933
TRX,7/27/2023,0.0820933,0.0830158,0.08205,0.0824677
TRX,7/28/2023,0.0824977,0.0849049,0.0823669,0.0846283
TRX,7/29/2023,0.0845875,0.0854374,0.0831592,0.0832092
TRX,7/30/2023,0.0832392,0.0837542,0.0793508,0.0798928
TRX,7/31/2023,0.0798628,0.0803388,0.0773768,0.0781067
TRX,8/1/2023,0.0780767,0.0784151,0.0765924,0.0780302
TRX,8/2/2023,0.0780202,0.0786864,0.0762258,0.0766163
TRX,8/3/2023,0.0766155,0.0774563,0.0761258,0.0769576
TRX,8/4/2023,0.0770076,0.077796,0.0761405,0.0767501
TRX,8/5/2023,0.0767701,0.0776577,0.0757207,0.0772949
TRX,8/6/2023,0.0774055,0.0778004,0.0763863,0.076509
TRX,8/7/2023,0.0766218,0.0771893,0.0752508,0.0766312
TRX,8/8/2023,0.0766445,0.0772792,0.0761551,0.0770354
TRX,8/9/2023,0.0770684,0.0770684,0.0761014,0.0763066
TRX,8/10/2023,0.0762898,0.0774722,0.0762492,0.0771272
TRX,8/11/2023,0.0771242,0.0774,0.0767032,0.0771151
TRX,8/12/2023,0.0771151,0.0774889,0.0770452,0.0773866
TRX,8/13/2023,0.0773859,0.0775564,0.0772028,0.0774895
TRX,8/14/2023,0.0774895,0.0775408,0.0769199,0.0773909
TRX,8/15/2023,0.0773917,0.0774855,0.0761776,0.076316
TRX,8/16/2023,0.0763052,0.0766809,0.0740721,0.0743766
TRX,8/17/2023,0.0743866,0.0754354,0.0720496,0.0721389
TRX,8/18/2023,0.0720232,0.0734558,0.0719108,0.0729335
TRX,8/19/2023,0.0729235,0.0740856,0.0728896,0.0738908
TRX,8/20/2023,0.0738686,0.0763939,0.0738686,0.0760362
TRX,8/21/2023,0.0761254,0.0764116,0.0740233,0.0752487
TRX,8/22/2023,0.0752672,0.0752921,0.07408,0.0745646
TRX,8/23/2023,0.0745039,0.0778856,0.0745039,0.0773853
TRX,8/24/2023,0.0773845,0.0779174,0.0762203,0.076391
TRX,8/25/2023,0.076381,0.077326,0.076058,0.0770376
TRX,8/26/2023,0.0770268,0.0775795,0.0769307,0.0775073
TRX,8/27/2023,0.0774274,0.0775497,0.0770814,0.0774336
TRX,8/28/2023,0.0774328,0.0775212,0.0762126,0.076361
TRX,8/29/2023,0.0763603,0.0779647,0.0758469,0.0772647
TRX,8/30/2023,0.0772939,0.0774132,0.0754443,0.07559
TRX,8/31/2023,0.076197,0.0769777,0.0751995,0.07678
TRX,9/1/2023,0.0767608,0.077469,0.0757298,0.0761004
TRX,9/2/2023,0.0761012,0.07712,0.0759481,0.0771015
TRX,9/3/2023,0.0771015,0.0771431,0.07664,0.0769162
