ticker,date,open,high,low,close
ADA,6/25/2023,0.290293,0.305049,0.288519,0.291903
ADA,6/26/2023,0.292203,0.293666,0.277736,0.280279
ADA,6/27/2023,0.280269,0.289212,0.277375,0.289212
ADA,6/28/2023,0.289205,0.289625,0.26625,0.269577
ADA,6/29/2023,0.269577,0.278115,0.266496,0.274238
ADA,6/30/2023,0.274104,0.299546,0.269584,0.287112
ADA,7/1/2023,0.287182,0.293355,0.281587,0.28981
ADA,7/2/2023,0.289807,0.293875,0.28564,0.289796
ADA,7/3/2023,0.289796,0.299143,0.289196,0.296461
ADA,7/4/2023,0.296451,0.301641,0.289926,0.295745
ADA,7/5/2023,0.295722,0.296759,0.280122,0.283255
ADA,7/6/2023,0.283252,0.293674,0.276269,0.284444
ADA,7/7/2023,0.281285,0.285419,0.276514,0.284168
ADA,7/8/2023,0.284146,0.292953,0.281634,0.288606
ADA,7/9/2023,0.288546,0.291745,0.283561,0.284671
ADA,7/10/2023,0.284741,0.292689,0.278192,0.288828
ADA,7/11/2023,0.288511,0.293979,0.28642,0.291066
ADA,7/12/2023,0.291056,0.295266,0.285181,0.287204
ADA,7/13/2023,0.287474,0.366682,0.28574,0.337281
ADA,7/14/2023,0.337125,0.377567,0.316794,0.325359
ADA,7/15/2023,0.325339,0.337591,0.323701,0.326778
ADA,7/16/2023,0.326775,0.327902,0.313484,0.317756
ADA,7/17/2023,0.317786,0.319867,0.305833,0.313143
ADA,7/18/2023,0.313463,0.314111,0.300128,0.304647
ADA,7/19/2023,0.304637,0.325997,0.30406,0.325627
ADA,7/20/2023,0.325777,0.332073,0.313252,0.317921
ADA,7/21/2023,0.318197,0.318861,0.31046,0.311936
ADA,7/22/2023,0.311916,0.314965,0.306587,0.312161
ADA,7/23/2023,0.312144,0.318964,0.306479,0.315231
ADA,7/24/2023,0.315234,0.318874,0.299972,0.305493
ADA,7/25/2023,0.305113,0.307658,0.301486,0.303589
ADA,7/26/2023,0.303589,0.31069,0.300363,0.308352
ADA,7/27/2023,0.308282,0.313301,0.305323,0.307347
ADA,7/28/2023,0.307737,0.31308,0.306091,0.311114
ADA,7/29/2023,0.311121,0.314381,0.308785,0.31263
ADA,7/30/2023,0.312617,0.318063,0.305483,0.310992
ADA,7/31/2023,0.310702,0.318672,0.306831,0.306988
ADA,8/1/2023,0.306988,0.30823,0.295522,0.306823
ADA,8/2/2023,0.306863,0.311784,0.297973,0.301308
ADA,8/3/2023,0.301308,0.301931,0.291731,0.291793
ADA,8/4/2023,0.292503,0.296938,0.289116,0.292899
ADA,8/5/2023,0.292939,0.294892,0.290141,0.293057
ADA,8/6/2023,0.293418,0.296235,0.289742,0.29277
ADA,8/7/2023,0.29264,0.295575,0.282111,0.289601
ADA,8/8/2023,0.289641,0.302421,0.289066,0.301315
ADA,8/9/2023,0.301305,0.301309,0.295983,0.299299
ADA,8/10/2023,0.29847,0.302089,0.295845,0.297095
ADA,8/11/2023,0.297115,0.297334,0.292145,0.292148
ADA,8/12/2023,0.292148,0.294388,0.290544,0.290557
ADA,8/13/2023,0.290557,0.293236,0.289614,0.29086
ADA,8/14/2023,0.29086,0.292257,0.286846,0.290615
ADA,8/15/2023,0.290745,0.29109,0.275,0.282886
ADA,8/16/2023,0.282886,0.283085,0.265411,0.270427
ADA,8/17/2023,0.270347,0.278049,0.236978,0.249658
ADA,8/18/2023,0.249648,0.26728,0.244959,0.264088
ADA,8/19/2023,0.264088,0.269738,0.260337,0.26777
ADA,8/20/2023,0.26772,0.273033,0.264726,0.271086
ADA,8/21/2023,0.271074,0.272284,0.258987,0.26487
ADA,8/22/2023,0.26487,0.26502,0.250302,0.253311
ADA,8/23/2023,0.253304,0.269697,0.253011,0.267559
ADA,8/24/2023,0.265847,0.271248,0.262169,0.265055
ADA,8/25/2023,0.264945,0.270583,0.259057,0.260557
ADA,8/26/2023,0.259734,0.261391,0.257825,0.261156
ADA,8/27/2023,0.261166,0.265145,0.260079,0.262744
ADA,8/28/2023,0.262746,0.267057,0.257702,0.264665
ADA,8/29/2023,0.265562,0.27974,0.260018,0.274812
ADA,8/30/2023,0.274749,0.275264,0.26072,0.26411
