ticker,date,open,high,low,close
USDC,6/25/2023,1.00013,1.00038,0.99976,0.99992
USDC,6/26/2023,0.99992,1.00028,0.99969,1.00011
USDC,6/27/2023,1.00011,1.0002,0.99969,0.99998
USDC,6/28/2023,0.99999,1.0003,0.99968,1.00009
USDC,6/29/2023,1.00009,1.00031,0.99986,0.99996
USDC,6/30/2023,0.99997,1.0006,0.99951,1.00016
USDC,7/1/2023,1.00016,1.00035,0.9996,1.0001
USDC,7/2/2023,1.00009,1.0002,0.99959,1.00009
USDC,7/3/2023,1.00009,1.00061,0.99976,1.00016
USDC,7/4/2023,1.00027,1.00054,0.99979,1.00002
USDC,7/5/2023,1,1.00028,0.9996,1.00016
USDC,7/6/2023,1.00015,1.00039,0.99957,0.99991
USDC,7/7/2023,0.99981,1.00027,0.99966,1
USDC,7/8/2023,0.99999,1.00023,0.99973,1.00017
USDC,7/9/2023,1.00017,1.00027,0.99993,1.00008
USDC,7/10/2023,1.00017,1.00028,0.99967,1.0001
USDC,7/11/2023,1.0002,1.00026,0.9995,1.00002
USDC,7/12/2023,0.99992,1.00045,0.99964,0.99992
USDC,7/13/2023,0.99998,1.0007,0.99969,1
USDC,7/14/2023,0.9999,1.00062,0.99977,1.00019
USDC,7/15/2023,1.00019,1.0003,0.99978,1.0001
USDC,7/16/2023,0.99999,1.00028,0.99992,1.00016
USDC,7/17/2023,1.00016,1.00026,0.99973,1.00007
USDC,7/18/2023,1.00017,1.00027,0.99978,1.00012
USDC,7/19/2023,1.00012,1.00021,0.99965,0.99989
USDC,7/20/2023,0.99989,1.00025,0.99967,0.99981
USDC,7/21/2023,0.99999,1.00012,0.99967,1.00011
USDC,7/22/2023,1.00002,1.00027,0.99989,1.0001
USDC,7/23/2023,1.00011,1.00017,0.99979,0.99987
USDC,7/24/2023,0.99988,1.00005,0.99956,0.99998
USDC,7/25/2023,0.99998,1.0001,0.99963,0.99993
USDC,7/26/2023,0.99983,1.00026,0.99962,1.00014
USDC,7/27/2023,1.00013,1.00015,0.99972,0.99973
USDC,7/28/2023,0.99973,1.0001,0.99956,1.00008
USDC,7/29/2023,0.99997,1.00011,0.99982,0.9999
USDC,7/30/2023,0.99989,0.99997,0.9998,0.99981
USDC,7/31/2023,0.99981,1.00026,0.99954,0.99993
USDC,8/1/2023,0.99993,1.00039,0.99957,1.00029
USDC,8/2/2023,1.00019,1.0003,0.99949,0.99993
USDC,8/3/2023,1.00002,1.00033,0.99959,1.00009
USDC,8/4/2023,1.00009,1.00105,0.99967,1.00095
USDC,8/5/2023,1.00095,1.0045,0.9998,1
USDC,8/6/2023,1.0014,1.0047,0.9973,0.9997
USDC,8/7/2023,0.9997,1.001,0.98256,0.999929
USDC,8/8/2023,0.999929,1.00046,0.999748,1.00025
USDC,8/9/2023,1.00015,1.00026,0.99962,0.99973
USDC,8/10/2023,0.99973,1.00015,0.999479,1.00003
USDC,8/11/2023,1.00013,1.00037,0.999578,1.0001
USDC,8/12/2023,1.0001,1.00034,0.999769,1.00014
USDC,8/13/2023,1.00003,1.0002,0.99977,0.999919
USDC,8/14/2023,0.999909,1.0003,0.999459,1.00015
USDC,8/15/2023,1.00005,1.00072,0.999569,1.0003
USDC,8/16/2023,1.0003,1.0005,0.999928,1.00008
USDC,8/17/2023,1.00018,1.00117,0.998241,0.99993
USDC,8/18/2023,1.00003,1.00071,0.997591,1.0001
USDC,8/19/2023,1.0001,1.00047,0.99969,1.00004
USDC,8/20/2023,1.00004,1.00034,0.99999,1.00015
USDC,8/21/2023,1.00014,1.00047,0.99962,1.00015
USDC,8/22/2023,1.00005,1.00057,0.99976,1.00015
USDC,8/23/2023,1.00005,1.00043,0.9997,1.00021
USDC,8/24/2023,1.0003,1.00228,0.99978,1.00019
USDC,8/25/2023,1.00019,1.00031,0.99976,1.00015
USDC,8/26/2023,1.00014,1.0003,0.99978,1.00005
USDC,8/27/2023,1.00005,1.00025,0.9999,1.00013
USDC,8/28/2023,1.00002,1.00048,0.99971,1.00009
USDC,8/29/2023,1.00018,1.00086,0.99974,1.00009
USDC,8/30/2023,1.00008,1.00056,0.9997,1.0003
USDC,8/31/2023,1.00019,1.00041,0.99973,1.00008
USDC,9/1/2023,1.00007,1.00032,0.99967,1.00009
USDC,9/2/2023,0.99999,1.00042,0.9999,1.00029
USDC,9/3/2023,1.00029,1.00051,0.99997,1.00022
USDC,9/4/2023,1.00022,1.00027,0.99976,1.00002
USDC,9/5/2023,1.00002,1.00041,0.99974,1.00021
USDC,9/6/2023,1.00031,1.00044,0.999949,1.00009
USDC,9/7/2023,1.0001,1.00042,0.999959,1.00029
USDC,9/8/2023,1.00033,1.00055,0.99978,1.00026
USDC,9/9/2023,1.00036,1.00041,0.99999,1.00029
USDC,9/10/2023,1.0003,1.00049,1,1.00002
USDC,9/11/2023,1.00003,1.00038,0.99988,1.00028
USDC,9/12/2023,1.00028,1.0006,0.99991,1.00021
USDC,9/13/2023,1.00022,1.00077,0.99995,1.0006
USDC,9/14/2023,1.0004,1.0006,0.99939,1.00029
USDC,9/15/2023,1.00028,1.00043,0.99978,0.99997
USDC,9/16/2023,1.00006,1.00028,0.99988,1.00009
USDC,9/17/2023,1.00009,1.00032,0.99998,1.00004
USDC,9/18/2023,1.00014,1.00035,0.99989,0.99997
USDC,9/19/2023,1.00005,1.00015,0.99979,0.99994
USDC,9/20/2023,1.00004,1.0002,0.99972,0.99996
USDC,9/21/2023,0.99996,1.00014,0.99978,0.99996
USDC,9/22/2023,0.99997,1.00019,0.99954,1.00003
USDC,9/23/2023,1.00013,1.00027,1,1.00027
USDC,9/24/2023,1.00027,1.00036,1.00007,1.00014
USDC,9/25/2023,1.00014,1.00037,0.99968,1.00005
USDC,9/26/2023,1.00004,1.00029,0.99969,0.99997
USDC,9/27/2023,0.99997,1.00024,0.9995,1.00007
USDC,9/28/2023,1.00006,1.00063,0.99967,1.00038
USDC,9/29/2023,1.00038,1.00052,0.99969,0.9999
USDC,9/30/2023,0.99999,1.00029,0.99985,1.0002
USDC,10/1/2023,1.0002,1.0002,0.99969,1.00011
USDC,10/2/2023,1.00001,1.00071,0.99945,0.99999
USDC,10/3/2023,0.99999,1.00017,0.9996,0.99989
USDC,10/4/2023,0.99989,1.00019,0.9997,0.99995
USDC,10/5/2023,0.99985,1.00035,0.99972,1.00018
USDC,10/6/2023,1.00017,1.00035,0.99962,1.00011
USDC,10/7/2023,1.00011,1.00034,0.9998,0.99997
