ticker,date,open,high,low,close,returns
ADA,8/2/23,0.306863,0.311784,0.297973,0.301308,-0.005555
ADA,8/3/23,0.301308,0.301931,0.291731,0.291793,-0.009515
ADA,8/4/23,0.292503,0.296938,0.289116,0.292899,0.000396
ADA,8/5/23,0.292939,0.294892,0.290141,0.293057,0.000118
ADA,8/6/23,0.293418,0.296235,0.289742,0.29277,-0.000648
ADA,8/7/23,0.29264,0.295575,0.282111,0.289601,-0.003039
ADA,8/8/23,0.289641,0.302421,0.289066,0.301315,0.011674
ADA,8/9/23,0.301305,0.301309,0.295983,0.299299,-0.002006
ADA,8/10/23,0.29847,0.302089,0.295845,0.297095,-0.001375
ADA,8/11/23,0.297115,0.297334,0.292145,0.292148,-0.004967
ADA,8/12/23,0.292148,0.294388,0.290544,0.290557,-0.001591
ADA,8/13/23,0.290557,0.293236,0.289614,0.29086,0.000303
ADA,8/14/23,0.29086,0.292257,0.286846,0.290615,-0.000245
ADA,8/15/23,0.290745,0.29109,0.275,0.282886,-0.007859
ADA,8/16/23,0.282886,0.283085,0.265411,0.270427,-0.012459
ADA,8/17/23,0.270347,0.278049,0.236978,0.249658,-0.020689
ADA,8/18/23,0.249648,0.26728,0.244959,0.264088,0.01444
ADA,8/19/23,0.264088,0.269738,0.260337,0.26777,0.003682
ADA,8/20/23,0.26772,0.273033,0.264726,0.271086,0.003366
ADA,8/21/23,0.271074,0.272284,0.258987,0.26487,-0.006204
ADA,8/22/23,0.26487,0.26502,0.250302,0.253311,-0.011559
ADA,8/23/23,0.253304,0.269697,0.253011,0.267559,0.014255
ADA,8/24/23,0.265847,0.271248,0.262169,0.265055,-0.000792
ADA,8/25/23,0.264945,0.270583,0.259057,0.260557,-0.004388
ADA,8/26/23,0.259734,0.261391,0.257825,0.261156,0.001422
ADA,8/27/23,0.261166,0.265145,0.260079,0.262744,0.001578
ADA,8/28/23,0.262746,0.267057,0.257702,0.264665,0.001919
ADA,8/29/23,0.265562,0.27974,0.260018,0.274812,0.00925
ADA,8/30/23,0.274749,0.275264,0.26072,0.26411,-0.010639
ADA,8/31/23,0.26519,0.266489,0.249638,0.25403,-0.01116
ADA,9/1/23,0.254077,0.258632,0.251479,0.25506,0.000983
ADA,9/2/23,0.25494,0.257245,0.253615,0.255342,0.000402
ADA,9/3/23,0.255472,0.256836,0.253127,0.255217,-0.000255
ADA,9/4/23,0.255224,0.259843,0.253826,0.254019,-0.001205
ADA,9/5/23,0.254019,0.258451,0.253357,0.256824,0.002805
ADA,9/6/23,0.256874,0.260173,0.253973,0.257373,0.000499
ADA,9/7/23,0.257535,0.259303,0.252996,0.257139,-0.000396
ADA,9/8/23,0.257059,0.259281,0.252775,0.253105,-0.003954
ADA,9/9/23,0.253105,0.255766,0.253055,0.253234,0.000129
ADA,9/10/23,0.253219,0.253736,0.242549,0.249095,-0.004124
ADA,9/11/23,0.249038,0.25003,0.236824,0.240023,-0.009015
ADA,9/12/23,0.240023,0.251699,0.240023,0.24727,0.007247
ADA,9/13/23,0.24717,0.249935,0.243533,0.24922,0.00205
ADA,9/14/23,0.24922,0.252593,0.246463,0.250223,0.001003
ADA,9/15/23,0.250193,0.254942,0.245205,0.24882,-0.001373
ADA,9/16/23,0.248853,0.253827,0.248385,0.249512,0.000659
ADA,9/17/23,0.249502,0.251268,0.244634,0.246369,-0.003133
ADA,9/18/23,0.246359,0.255944,0.244336,0.25233,0.005971
ADA,9/19/23,0.25231,0.2577,0.250808,0.254976,0.002666
ADA,9/20/23,0.254976,0.256433,0.25023,0.252535,-0.002441
ADA,9/21/23,0.252595,0.253075,0.24501,0.24548,-0.007115
ADA,9/22/23,0.245483,0.246458,0.242788,0.244153,-0.00133
ADA,9/23/23,0.244193,0.2469,0.243693,0.245767,0.001574
ADA,9/24/23,0.245677,0.246345,0.243495,0.2449,-0.000777
ADA,9/25/23,0.2449,0.246129,0.240622,0.244438,-0.000462
ADA,9/26/23,0.244438,0.247783,0.243104,0.243875,-0.000563
ADA,9/27/23,0.243875,0.248089,0.24241,0.244749,0.000874
ADA,9/28/23,0.244729,0.250532,0.243166,0.248905,0.004176
ADA,9/29/23,0.248903,0.255674,0.248043,0.248573,-0.00033
ADA,9/30/23,0.248863,0.254773,0.247643,0.253311,0.004448
ADA,10/1/23,0.253181,0.263392,0.253148,0.261779,0.008598
ADA,10/2/23,0.261789,0.269576,0.258167,0.259565,-0.002224
ADA,10/3/23,0.258585,0.264583,0.257672,0.258767,0.000182
ADA,10/4/23,0.258757,0.262129,0.25294,0.259013,0.000256
ADA,10/5/23,0.259033,0.263976,0.256608,0.260303,0.00127
ADA,10/6/23,0.26017,0.266991,0.25945,0.266449,0.006279
ADA,10/7/23,0.266309,0.266519,0.256664,0.258107,-0.008202
ADA,10/8/23,0.258167,0.259188,0.255509,0.257337,-0.00083
ADA,10/9/23,0.257347,0.258716,0.248922,0.25235,-0.004997
ADA,10/10/23,0.25236,0.25324,0.247127,0.248797,-0.003563
ADA,10/11/23,0.248715,0.24966,0.244965,0.246431,-0.002284
ADA,10/12/23,0.246249,0.24814,0.24262,0.245349,-0.0009
ADA,10/13/23,0.245347,0.249585,0.244814,0.247586,0.002239
ADA,10/14/23,0.247715,0.24807,0.244923,0.246333,-0.001382
ADA,10/15/23,0.246335,0.248453,0.24539,0.24772,0.001385
ADA,10/16/23,0.24771,0.259957,0.246364,0.251183,0.003473
ADA,10/17/23,0.251195,0.252366,0.244948,0.246271,-0.004924
ADA,10/18/23,0.246301,0.247291,0.242288,0.242601,-0.0037
ADA,10/19/23,0.242611,0.246661,0.239678,0.245086,0.002475
ADA,10/20/23,0.245076,0.253332,0.244965,0.251716,0.00664
ADA,10/21/23,0.251713,0.26279,0.249547,0.259377,0.007664
ADA,10/22/23,0.259377,0.263241,0.256191,0.260629,0.001252
ADA,10/23/23,0.260599,0.272109,0.25963,0.2702,0.009601
ADA,10/24/23,0.270188,0.293799,0.2698,0.279047,0.008859
ADA,10/25/23,0.278857,0.289897,0.276312,0.279194,0.000337
ADA,10/26/23,0.279234,0.297328,0.278834,0.285413,0.006179
ADA,10/27/23,0.28541,0.292569,0.280696,0.289384,0.003974
ADA,10/28/23,0.289387,0.297499,0.28783,0.291007,0.00162
ADA,10/29/23,0.291009,0.298669,0.289542,0.298024,0.007015
ADA,10/30/23,0.298004,0.302266,0.292145,0.30202,0.004016
ADA,10/31/23,0.301783,0.304722,0.284783,0.291752,-0.010031
ADA,11/1/23,0.291612,0.308775,0.284398,0.305695,0.014083
ADA,11/2/23,0.305585,0.329546,0.29836,0.320929,0.015344
ADA,11/3/23,0.320932,0.328271,0.311497,0.326667,0.005735
ADA,11/4/23,0.328818,0.330335,0.321067,0.328984,0.000166
ADA,11/5/23,0.328987,0.350231,0.326335,0.342504,0.013517
ADA,11/6/23,0.3425,0.375538,0.338657,0.365339,0.022839
ADA,11/7/23,0.365369,0.365606,0.333583,0.350361,-0.015008
ADA,11/8/23,0.350458,0.359433,0.348934,0.358469,0.008011
ADA,11/9/23,0.358379,0.386472,0.344962,0.36698,0.008601
ADA,11/10/23,0.36698,0.381601,0.363849,0.381098,0.014118
ADA,11/11/23,0.381154,0.395086,0.369814,0.386407,0.005253
ADA,11/12/23,0.386507,0.391397,0.370804,0.385368,-0.001139
ADA,11/13/23,0.385374,0.388615,0.353456,0.3574,-0.027974
ADA,11/14/23,0.35749,0.371815,0.340507,0.357857,0.000367
ADA,11/15/23,0.358777,0.379262,0.353646,0.378991,0.020214
ADA,11/16/23,0.378665,0.402127,0.358722,0.373051,-0.005614
ADA,11/17/23,0.372441,0.378189,0.353021,0.366545,-0.005896
ADA,11/18/23,0.366315,0.377486,0.348973,0.376474,0.010159
ADA,11/19/23,0.376484,0.38426,0.368906,0.380457,0.003973
ADA,11/20/23,0.380457,0.399518,0.379557,0.381573,0.001116
ADA,11/21/23,0.381573,0.389834,0.356135,0.357736,-0.023837
ADA,11/22/23,0.357816,0.387346,0.355635,0.380012,0.022196
ADA,11/23/23,0.379934,0.387287,0.377557,0.382664,0.00273
ADA,11/24/23,0.383004,0.397688,0.38186,0.386415,0.003411
ADA,11/25/23,0.386489,0.396114,0.3843,0.394042,0.007553
ADA,11/26/23,0.394052,0.395815,0.378448,0.389258,-0.004794
ADA,11/27/23,0.389264,0.392163,0.371301,0.374487,-0.014777
ADA,11/28/23,0.374517,0.388431,0.369436,0.383322,0.008805
ADA,11/29/23,0.383522,0.389194,0.37773,0.383426,-9.6E-05
ADA,11/30/23,0.38345,0.38374,0.371911,0.37585,-0.0076
ADA,12/1/23,0.375774,0.385569,0.373775,0.382823,0.007049
ADA,12/2/23,0.382749,0.397351,0.381983,0.394591,0.011842
ADA,12/3/23,0.394681,0.403087,0.388047,0.397453,0.002772
ADA,12/4/23,0.397739,0.414949,0.392393,0.40242,0.004681
ADA,12/5/23,0.40232,0.424698,0.39699,0.421431,0.019111
ADA,12/6/23,0.421561,0.454905,0.416371,0.447049,0.025488
ADA,12/7/23,0.447359,0.459342,0.431856,0.455059,0.0077
ADA,12/8/23,0.455219,0.570961,0.452231,0.54586,0.090641
ADA,12/9/23,0.54556,0.646701,0.544351,0.584532,0.038972
ADA,12/10/23,0.584342,0.614467,0.570228,0.595398,0.011056
ADA,12/11/23,0.595326,0.597986,0.514251,0.553065,-0.042261
ADA,12/12/23,0.55306,0.606119,0.548968,0.567624,0.014564
ADA,12/13/23,0.566535,0.678203,0.543787,0.660932,0.094397
ADA,12/14/23,0.660542,0.679446,0.609168,0.643523,-0.017019
ADA,12/15/23,0.643529,0.653985,0.605234,0.607665,-0.035864
ADA,12/16/23,0.607675,0.625088,0.586951,0.610831,0.003156
ADA,12/17/23,0.610591,0.617427,0.579735,0.581281,-0.02931
ADA,12/18/23,0.581191,0.60037,0.543664,0.594142,0.012951
ADA,12/19/23,0.594432,0.61681,0.566074,0.575526,-0.018906
ADA,12/20/23,0.575396,0.609783,0.568514,0.589044,0.013648
ADA,12/21/23,0.589198,0.63193,0.582002,0.629693,0.040495
ADA,12/22/23,0.6297,0.651108,0.606259,0.619209,-0.010491
AVAX,6/25/23,12.9381,13.6852,12.9084,13.4642,0.5261
AVAX,6/26/23,13.4573,13.6906,12.9915,13.0059,-0.4514
AVAX,6/27/23,12.9977,13.475,12.9723,13.2335,0.2358
AVAX,6/28/23,13.234,13.289,12.1046,12.3798,-0.8542
AVAX,6/29/23,12.3801,12.9587,12.2611,12.6688,0.2887
AVAX,6/30/23,12.6683,13.3275,12.1877,12.9858,0.3175
AVAX,7/1/23,13.009,13.1554,12.8351,12.9301,-0.0789
AVAX,7/2/23,12.93,13.1012,12.709,13.0396,0.1096
AVAX,7/3/23,13.0411,13.4495,12.9906,13.1908,0.1497
AVAX,7/4/23,13.1971,13.4035,13.0123,13.1049,-0.0922
AVAX,7/5/23,13.1119,13.1503,12.491,12.6321,-0.4798
AVAX,7/6/23,12.632,13.11,12.251,12.5588,-0.0732
AVAX,7/7/23,12.5567,12.758,12.2707,12.7112,0.1545
AVAX,7/8/23,12.7012,13.8809,12.6628,13.6107,0.9095
AVAX,7/9/23,13.6221,14.2017,13.5723,13.6426,0.0205
AVAX,7/10/23,13.6426,13.8509,13.2237,13.387,-0.2556
AVAX,7/11/23,13.3926,13.6893,13.1812,13.2425,-0.1501
AVAX,7/12/23,13.1728,13.3677,12.8584,12.9549,-0.2179
AVAX,7/13/23,12.9596,14.1852,12.8983,13.8255,0.8659
AVAX,7/14/23,13.8255,15.9552,13.8255,14.4272,0.6017
AVAX,7/15/23,14.527,15.3545,14.4254,15.0246,0.4976
AVAX,7/16/23,14.7526,14.9344,14.2769,14.4265,-0.3261
AVAX,7/17/23,14.4169,14.6236,13.8632,14.3227,-0.0942
AVAX,7/18/23,14.3323,14.5824,13.6209,13.7729,-0.5594
AVAX,7/19/23,13.7829,14.27,13.6635,14.0333,0.2504
AVAX,7/20/23,14.04,14.4199,13.6789,13.8919,-0.1481
AVAX,7/21/23,13.8987,14.0691,13.7291,13.9202,0.0215
AVAX,7/22/23,13.9202,14.0517,13.6319,13.7015,-0.2187
AVAX,7/23/23,13.7049,13.7496,13.3335,13.4897,-0.2152
AVAX,7/24/23,13.4898,13.6091,12.8088,13.072,-0.4178
AVAX,7/25/23,13.0718,13.5267,13.0384,13.382,0.3102
AVAX,7/26/23,13.385,13.4596,13.0681,13.3461,-0.0389
AVAX,7/27/23,13.3304,13.4299,13.027,13.1615,-0.1689
AVAX,7/28/23,13.1566,13.2958,13.0057,13.2298,0.0732
AVAX,7/29/23,13.2395,13.2965,13.1498,13.2301,-0.0094
AVAX,7/30/23,13.23,13.4095,12.9257,13.0687,-0.1613
AVAX,7/31/23,13.0651,13.2747,12.6877,12.7959,-0.2692
AVAX,8/1/23,12.7977,12.888,12.4171,12.7417,-0.056
AVAX,8/2/23,12.7369,12.9559,12.4229,12.5431,-0.1938
AVAX,8/3/23,12.543,12.6289,12.3486,12.5199,-0.0231
AVAX,8/4/23,12.5198,12.6079,12.2637,12.4218,-0.098
AVAX,8/5/23,12.392,12.4502,12.2721,12.4062,0.0142
AVAX,8/6/23,12.4161,12.7004,12.3839,12.591,0.1749
AVAX,8/7/23,12.591,12.7446,12.215,12.4056,-0.1854
AVAX,8/8/23,12.4154,12.7872,12.3743,12.748,0.3326
AVAX,8/9/23,12.7434,12.7936,12.4884,12.5492,-0.1942
AVAX,8/10/23,12.5495,12.6524,12.4565,12.5066,-0.0429
AVAX,8/11/23,12.5066,12.5358,12.3364,12.3965,-0.1101
AVAX,8/12/23,12.3965,12.4825,12.3431,12.3632,-0.0333
AVAX,8/13/23,12.3631,12.4203,12.2724,12.33,-0.0331
AVAX,8/14/23,12.3259,12.4445,12.159,12.3157,-0.0102
AVAX,8/15/23,12.3059,12.3672,11.2925,11.7982,-0.5077
AVAX,8/16/23,11.8059,11.8534,11.0683,11.2673,-0.5386
AVAX,8/17/23,11.2673,11.4955,9.9298,10.5139,-0.7534
AVAX,8/18/23,10.5241,10.995,10.3173,10.7745,0.2504
AVAX,8/19/23,10.7745,10.8827,10.5461,10.7626,-0.0119
AVAX,8/20/23,10.7666,10.9288,10.731,10.8719,0.1053
AVAX,8/21/23,10.8792,10.9091,10.1697,10.3985,-0.4807
AVAX,8/22/23,10.3985,10.4186,9.70995,9.89644,-0.50206
AVAX,8/23/23,9.88674,10.4658,9.86905,10.2681,0.38136
AVAX,8/24/23,10.2678,10.3577,9.97001,10.066,-0.2018
AVAX,8/25/23,10.066,10.1338,9.88236,9.9945,-0.0715
AVAX,8/26/23,9.9945,10.0845,9.9858,10.0836,0.0891
AVAX,8/27/23,10.1117,10.2479,10.0675,10.2098,0.0981
AVAX,8/28/23,10.2097,10.4377,9.92345,10.2507,0.041
AVAX,8/29/23,10.2486,11.1897,10.2377,10.8432,0.5946
AVAX,8/30/23,10.8469,10.8966,10.3297,10.4012,-0.4457
AVAX,8/31/23,10.4001,10.5409,9.81961,9.9769,-0.4232
AVAX,9/1/23,9.9887,10.0341,9.754,9.89295,-0.09575
AVAX,9/2/23,9.89135,9.96191,9.76173,9.91211,0.02076
AVAX,9/3/23,9.91281,9.9881,9.82352,9.87082,-0.04199
AVAX,9/4/23,9.86832,10.0437,9.72118,9.72118,-0.14714
AVAX,9/5/23,9.71918,9.95472,9.64853,9.91124,0.19206
AVAX,9/6/23,9.91024,10.0443,9.74752,9.93384,0.0236
AVAX,9/7/23,9.93314,10.1349,9.83349,10.059,0.12586
AVAX,9/8/23,10.0574,10.1375,9.84586,9.88572,-0.17168
AVAX,9/9/23,9.88572,9.92362,9.83856,9.85934,-0.02638
AVAX,9/10/23,9.86344,9.87084,9.22569,9.4823,-0.38114
AVAX,9/11/23,9.4795,9.54146,9.07065,9.16397,-0.31553
AVAX,9/12/23,9.16397,9.57207,9.16098,9.28506,0.12109
AVAX,9/13/23,9.28516,9.45829,9.10117,9.28396,-0.0012
AVAX,9/14/23,9.31736,9.46981,9.25205,9.39582,0.07846
AVAX,9/15/23,9.39563,9.51942,9.19701,9.29282,-0.10281
AVAX,9/16/23,9.29462,9.611,9.28973,9.39175,0.09713
AVAX,9/17/23,9.39675,9.40075,9.02006,9.06217,-0.33458
AVAX,9/18/23,9.06107,9.31292,8.81601,9.13036,0.06929
AVAX,9/19/23,9.13036,9.30529,9.04262,9.16738,0.03702
AVAX,9/20/23,9.17118,9.23601,8.86141,9.08545,-0.08573
AVAX,9/21/23,9.08545,9.10999,8.77369,8.82455,-0.2609
AVAX,9/22/23,8.81964,8.92221,8.73955,8.84448,0.02484
AVAX,9/23/23,8.84628,8.98481,8.82619,8.90952,0.06324
AVAX,9/24/23,8.91052,9.04955,8.82843,8.90026,-0.01026
AVAX,9/25/23,8.89746,8.94504,8.62308,8.93265,0.03519
AVAX,9/26/23,8.93256,9.06709,8.8505,8.93306,0.0005
AVAX,9/27/23,8.93406,9.18255,8.80893,8.88852,-0.04554
AVAX,9/28/23,8.88852,9.35593,8.88852,9.21292,0.3244
AVAX,9/29/23,9.21662,9.36168,9.07609,9.1189,-0.09772
AVAX,9/30/23,9.1189,9.29412,9.1071,9.23095,0.11205
AVAX,10/1/23,9.21174,9.7,9.20885,9.53895,0.32721
AVAX,10/2/23,9.53324,9.83298,9.17792,9.24178,-0.29146
AVAX,10/3/23,9.25258,9.43981,9.21177,9.43981,0.18723
AVAX,10/4/23,9.43976,10.1354,9.12099,10.0544,0.61464
AVAX,10/5/23,10.0484,10.3215,9.81826,10.1568,0.1084
AVAX,10/6/23,10.1178,10.8262,10.1027,10.71,0.5922
AVAX,10/7/23,10.7143,11.7623,10.2486,10.3628,-0.3515
AVAX,10/8/23,10.362,10.5355,9.97188,10.1399,-0.2221
AVAX,10/9/23,10.1407,10.1526,9.30443,9.4788,-0.6619
AVAX,10/10/23,9.48099,9.84099,9.42414,9.54515,0.06416
AVAX,10/11/23,9.54985,9.57405,9.21353,9.2773,-0.27255
AVAX,10/12/23,9.27441,9.31766,8.88117,9.13243,-0.14198
AVAX,10/13/23,9.13143,9.32336,9.02303,9.23996,0.10853
AVAX,10/14/23,9.25306,9.28161,9.13191,9.16635,-0.08671
AVAX,10/15/23,9.16635,9.26462,9.07519,9.16727,0.00092
AVAX,10/16/23,9.16437,9.81976,9.14129,9.45077,0.2864
AVAX,10/17/23,9.41296,9.45868,9.06262,9.14848,-0.26448
AVAX,10/18/23,9.14848,9.21349,8.84078,8.88096,-0.26752
AVAX,10/19/23,8.88136,9.11527,8.75274,9.01361,0.13225
AVAX,10/20/23,9.01662,9.39025,9.01561,9.23378,0.21716
AVAX,10/21/23,9.23368,9.81225,9.17757,9.63282,0.39914
AVAX,10/22/23,9.63462,10.0713,9.54457,9.89926,0.26464
AVAX,10/23/23,9.89826,10.3968,9.86005,10.1732,0.27494
AVAX,10/24/23,10.1731,10.8003,10.0889,10.3349,0.1618
AVAX,10/25/23,10.3349,10.6364,10.1711,10.3533,0.0184
AVAX,10/26/23,10.3533,11.4721,10.3532,10.8741,0.5208
AVAX,10/27/23,10.8862,11.0721,10.3994,10.5682,-0.318
AVAX,10/28/23,10.5683,11.0821,10.4954,10.9765,0.4082
AVAX,10/29/23,10.9793,11.4344,10.7881,11.3752,0.3959
AVAX,10/30/23,11.3751,11.6819,11.0686,11.4407,0.0656
AVAX,10/31/23,11.4366,11.7634,11.0333,11.2241,-0.2125
AVAX,11/1/23,11.3233,12.3242,10.8833,12.1096,0.7863
AVAX,11/2/23,12.1129,12.5493,11.4884,11.7885,-0.3244
AVAX,11/3/23,11.8093,12.187,11.4472,12.1161,0.3068
AVAX,11/4/23,12.1226,12.2347,11.9309,12.207,0.0844
AVAX,11/5/23,12.2132,12.6789,12.1147,12.2987,0.0855
AVAX,11/6/23,12.3157,13.1637,12.2439,13.0586,0.7429
AVAX,11/7/23,13.0606,13.1001,12.3003,12.8099,-0.2507
AVAX,11/8/23,12.8099,13.144,12.6689,13.1039,0.294
AVAX,11/9/23,13.0991,13.9599,11.8619,12.8155,-0.2836
AVAX,11/10/23,12.8083,14.846,12.7633,14.6275,1.8192
AVAX,11/11/23,14.6327,16.9895,14.0128,16.8243,2.1916
AVAX,11/12/23,16.8381,19.37,15.9034,19.2877,2.4496
AVAX,11/13/23,19.3188,19.7388,16.1518,16.2336,-3.0852
AVAX,11/14/23,16.2368,18.0968,15.6014,17.1041,0.8673
AVAX,11/15/23,17.1023,20.9462,17.0234,20.5423,3.44
AVAX,11/16/23,20.5201,24.0161,20.259,22.0523,1.5322
AVAX,11/17/23,22.0594,24.6618,20.0019,22.0294,-0.03
AVAX,11/18/23,22.0345,22.7474,20.2,22.0709,0.0364
AVAX,11/19/23,22.0707,22.3747,20.7653,22.0676,-0.0031
AVAX,11/20/23,22.0546,23.2515,20.7348,20.9594,-1.0952
AVAX,11/21/23,20.9644,22.2778,18.9285,19.1705,-1.7939
AVAX,11/22/23,19.2244,21.2499,18.9532,20.9317,1.7073
AVAX,11/23/23,20.9064,21.4888,20.433,20.769,-0.1374
AVAX,11/24/23,20.801,21.8686,20.4613,20.9046,0.1036
AVAX,11/25/23,20.9119,21.4937,20.6365,21.2024,0.2905
AVAX,11/26/23,21.1996,21.5217,20.1179,21.187,-0.0126
AVAX,11/27/23,21.1867,21.308,19.8479,20.2101,-0.9766
AVAX,11/28/23,20.2003,20.8477,19.5217,20.541,0.3407
AVAX,11/29/23,20.547,21.5776,20.547,21.0926,0.5456
AVAX,11/30/23,21.0928,21.504,20.8204,21.3733,0.2805
AVAX,12/1/23,21.3735,22.6274,21.1127,21.8084,0.4349
AVAX,12/2/23,21.7986,22.4368,21.7568,22.1021,0.3035
AVAX,12/3/23,22.1091,22.5707,21.6181,22.1421,0.033
AVAX,12/4/23,22.1491,23.1997,20.9613,22.2185,0.0694
AVAX,12/5/23,22.1612,24.7155,21.8121,24.4928,2.3316
AVAX,12/6/23,24.453,27.6457,24.1252,26.203,1.75
AVAX,12/7/23,26.2028,27.8932,25.7604,26.3521,0.1493
AVAX,12/8/23,26.3693,30.3931,26.0629,29.9198,3.5505
AVAX,12/9/23,29.95,34.2702,29.8899,31.7582,1.8082
AVAX,12/10/23,31.7684,37.9235,31.5564,37.2212,5.4528
AVAX,12/11/23,37.2319,39.3621,32.0416,38.982,1.7501
AVAX,12/12/23,38.9607,42.8662,36.0092,36.8635,-2.0972
AVAX,12/13/23,36.8163,41.4469,34.1159,39.6732,2.8569
AVAX,12/14/23,39.6242,39.8187,36.5012,39.3762,-0.248
AVAX,12/15/23,39.3667,42.2607,38.5255,40.9536,1.5869
AVAX,12/16/23,40.9336,45.2766,38.4966,42.6937,1.7601
AVAX,12/17/23,42.7055,43.9859,40.4305,40.7371,-1.9684
AVAX,12/18/23,40.7737,41.388,37.2454,40.9716,0.1979
AVAX,12/19/23,40.9756,42.1271,38.7547,39.7578,-1.2178
AVAX,12/20/23,39.7308,44.501,39.1149,42.9616,3.2308
AVAX,12/21/23,42.9617,47.311,42.7814,46.2284,3.2667
AVAX,12/22/23,46.2509,48.8707,43.6894,44.6654,-1.5855
BCH,6/25/23,192.821,221.413,186.078,193.362,0.541
BCH,6/26/23,193.362,234.921,189.236,222.247,28.885
BCH,6/27/23,222.147,239.083,216.343,231.942,9.795
BCH,6/28/23,231.942,243.529,219.94,227.498,-4.444
BCH,6/29/23,227.498,249.76,223.869,245.466,17.968
BCH,6/30/23,245.368,328.818,244.383,308.795,63.427
BCH,7/1/23,308.795,313.778,278.816,288.2,-20.595
BCH,7/2/23,281.161,308.469,268.276,293.226,12.065
BCH,7/3/23,293.326,303.6,279.336,282.12,-11.206
BCH,7/4/23,282.017,293.429,272.263,277.761,-4.256
BCH,7/5/23,278.056,278.645,248.885,263.042,-15.014
BCH,7/6/23,263.042,303.691,262.239,285.674,22.632
BCH,7/7/23,285.374,289.2,272.314,278.328,-7.046
BCH,7/8/23,278.791,280.314,261.921,268.846,-9.945
BCH,7/9/23,268.813,278.844,264.053,265.795,-3.018
BCH,7/10/23,265.498,287.5,258.566,278.576,13.078
BCH,7/11/23,277.653,278.631,270.369,274.413,-3.24
BCH,7/12/23,274.366,294.633,272.756,278.682,4.316
BCH,7/13/23,278.412,293.033,268.805,273.81,-4.602
BCH,7/14/23,273.707,278.028,254.902,260.528,-13.179
BCH,7/15/23,260.328,264.64,245.679,251.275,-9.053
BCH,7/16/23,250.875,258.888,250.573,252.616,1.741
BCH,7/17/23,252.519,254.697,236.031,243.241,-9.278
BCH,7/18/23,243.341,246.31,231.719,244.954,1.613
BCH,7/19/23,244.954,251.945,241.207,244.098,-0.856
BCH,7/20/23,244.3,255.213,240.376,244.378,0.078
BCH,7/21/23,244.278,248.185,241.486,246.905,2.627
BCH,7/22/23,246.902,247.822,242.115,243.224,-3.678
BCH,7/23/23,243.224,255.32,237.536,248.693,5.469
BCH,7/24/23,248.695,253.79,235.85,238.871,-9.824
BCH,7/25/23,238.974,239.374,232.172,236.683,-2.291
BCH,7/26/23,236.081,244.598,233.66,241.11,5.029
BCH,7/27/23,241.307,249.678,239.602,244.134,2.827
