ticker,date,open,high,low,close
LTC,6/25/2023,88.6358,90.4471,86.666,87.638
LTC,6/26/2023,87.628,90.3527,85.8412,86.4882
LTC,6/27/2023,86.4582,89.4604,86.1089,88.2859
LTC,6/28/2023,88.3068,88.3568,81.6573,82.9692
LTC,6/29/2023,82.9992,85.7223,82.9117,84.6139
LTC,6/30/2023,84.619,111.96,84.2758,107.164
LTC,7/1/2023,107.174,112.816,102.858,105.27
LTC,7/2/2023,105.299,113.929,104.609,112.31
LTC,7/3/2023,112.32,114.934,105.585,106.857
LTC,7/4/2023,106.847,109.591,104.011,106.293
LTC,7/5/2023,106.312,106.612,98.697,101.786
LTC,7/6/2023,101.806,105.919,96.201,97.6722
LTC,7/7/2023,97.6912,98.3859,94.2647,97.7098
LTC,7/8/2023,97.6998,98.5999,96.5748,97.5866
LTC,7/9/2023,97.5956,98.4177,95.3481,95.9673
LTC,7/10/2023,96.0373,97.8198,91.7174,96.6493
LTC,7/11/2023,96.8007,98.2939,95.5405,96.2419
LTC,7/12/2023,96.2119,97.852,94.1962,95.7781
LTC,7/13/2023,95.7681,104.387,95.6043,100.02
LTC,7/14/2023,100.019,103.64,92.0368,94.5763
LTC,7/15/2023,94.5563,95.8188,93.78,94.4083
LTC,7/16/2023,94.4174,95.3643,93.5058,94.1933
LTC,7/17/2023,94.2033,94.5154,89.2405,92.5057
LTC,7/18/2023,92.5257,92.9649,89.4063,90.99
LTC,7/19/2023,90.99,94.2479,90.8672,92.4691
LTC,7/20/2023,92.4491,94.98,91.4627,92.4917
LTC,7/21/2023,92.4917,94.7762,91.6854,94.0219
LTC,7/22/2023,94.0219,96.4706,93.0812,93.3493
LTC,7/23/2023,93.3403,93.6081,91.3537,92.2672
LTC,7/24/2023,92.2581,93.4253,87.5581,88.9193
LTC,7/25/2023,88.9193,90.162,88.5485,89.5237
LTC,7/26/2023,89.5137,90.9991,88.6011,89.5836
LTC,7/27/2023,89.5836,91.9791,89.5836,90.1057
LTC,7/28/2023,90.1257,91.9687,90.0557,91.3482
LTC,7/29/2023,91.3473,92.9172,90.8382,92.4191
LTC,7/30/2023,92.4491,96.0771,91.8009,93.4516
LTC,7/31/2023,93.4116,95.0486,91.0536,92.2543
LTC,8/1/2023,92.2143,94.0167,88.3232,93.0925
LTC,8/2/2023,93.0825,94.2529,85.875,87.66
LTC,8/3/2023,87.66,88.3173,85.4599,85.5906
LTC,8/4/2023,85.6805,85.7713,80.4404,81.9767
LTC,8/5/2023,81.9867,83.4261,81.2971,82.7888
LTC,8/6/2023,82.9649,83.7238,81.492,82.4861
LTC,8/7/2023,82.4961,83.3032,79.9775,82.0938
LTC,8/8/2023,82.0938,85.3383,81.6778,84.2474
LTC,8/9/2023,84.2374,84.566,83.0743,83.6272
LTC,8/10/2023,83.6372,84.325,82.5666,82.892
LTC,8/11/2023,82.902,83.5397,82.6424,83.3183
LTC,8/12/2023,83.3282,83.9278,83.2084,83.4532
LTC,8/13/2023,83.4524,83.723,82.7662,82.9044
LTC,8/14/2023,82.8745,83.0236,81.0367,82.1854
LTC,8/15/2023,82.1854,82.2609,78.1557,79.6914
LTC,8/16/2023,79.6914,79.7873,72.7136,73.5675
LTC,8/17/2023,73.6075,75.7429,55.9938,62.7042
LTC,8/18/2023,63.1704,66.2501,61.8293,64.3678
LTC,8/19/2023,64.3572,64.9737,63.5256,63.8934
LTC,8/20/2023,63.8508,65.8727,63.6373,65.2367
LTC,8/21/2023,65.2361,67.1426,64.4748,66.93
LTC,8/22/2023,66.93,67.3299,62.1082,63.2279
LTC,8/23/2023,63.2385,66.7566,63.0973,65.2376
LTC,8/24/2023,65.2276,65.8748,63.8774,64.5071
LTC,8/25/2023,64.5071,65.414,63.6903,65.1835
