ticker,date,open,high,low,close,returns
BNB,10/20/23,210.184,216.43,210.182,212.789,2.605
BNB,10/21/23,212.787,215.884,211.495,215.505,2.718
BNB,10/22/23,215.505,216.795,213.724,214.873,-0.632
BNB,10/23/23,214.873,224.615,214.873,224.117,9.244
BNB,10/24/23,224.217,237.921,222.293,225.673,1.456
BNB,10/25/23,225.473,229.059,222.365,223.151,-2.322
BNB,10/26/23,223.151,228.041,219.535,223.002,-0.149
BNB,10/27/23,223.002,231.021,219.942,224.85,1.848
BNB,10/28/23,224.952,228.418,223.747,226.336,1.384
BNB,10/29/23,226.439,228.166,224.24,227.88,1.441
BNB,10/30/23,227.88,229.276,224.654,228.175,0.295
BNB,10/31/23,228.275,229.371,224.067,226.295,-1.98
BNB,11/1/23,226.195,229.615,222.365,227.17,0.975
BNB,11/2/23,227.27,233.814,226.873,230.628,3.358
BNB,11/3/23,230.63,232.444,225.82,230.29,-0.34
BNB,11/4/23,230.39,237.94,229.396,237.94,7.55
BNB,11/5/23,237.938,245.071,236.351,244.696,6.758
BNB,11/6/23,244.495,255.071,241.905,254.871,10.376
BNB,11/7/23,254.969,256.174,242.144,246.111,-8.858
BNB,11/8/23,246.213,248.298,244.298,246.554,0.341
BNB,11/9/23,246.654,255.907,241.139,248.447,1.793
BNB,11/10/23,248.347,257.928,247.947,251.431,3.084
BNB,11/11/23,251.431,255.358,246.15,251.263,-0.168
BNB,11/12/23,251.26,251.953,244.873,248.602,-2.658
BNB,11/13/23,248.702,250.245,240.831,241.568,-7.134
BNB,11/14/23,241.568,249.35,235.121,242.331,0.763
BNB,11/15/23,242.432,254.564,241.943,252.926,10.494
BNB,11/16/23,252.929,255.761,240.262,242.927,-10.002
BNB,11/17/23,243.027,245.93,238.321,244.783,1.756
BNB,11/18/23,244.883,245.581,238.703,244.32,-0.563
BNB,11/19/23,244.32,246.128,242.033,244.61,0.29
BNB,11/20/23,244.808,268.131,238.895,254.576,9.768
BNB,11/21/23,254.576,271.565,224.588,225.085,-29.491
BNB,11/22/23,225.088,238.448,224.085,236.376,11.288
BNB,11/23/23,236.371,239.191,230.348,234.033,-2.338
BNB,11/24/23,234.033,236.445,231.783,232.884,-1.149
BNB,11/25/23,232.884,235.844,232.19,233.638,0.754
BNB,11/26/23,233.638,234.634,228.089,232.488,-1.15
BNB,11/27/23,232.286,232.991,222.731,226.505,-5.781
BNB,11/28/23,226.505,231.793,224.32,229.733,3.228
BNB,11/29/23,229.733,231.309,226.163,227.427,-2.306
BNB,11/30/23,227.427,229.232,225.902,227.236,-0.191
BNB,12/1/23,227.239,230.046,227.041,228.291,1.052
BNB,12/2/23,228.289,230.199,226.402,228.705,0.416
BNB,12/3/23,228.805,232.007,225.972,228.682,-0.123
BNB,12/4/23,228.782,237.381,225.706,231.912,3.13
BNB,12/5/23,231.912,234.891,227.914,230.528,-1.384
BNB,12/6/23,230.528,234.805,228.725,229.925,-0.603
BNB,12/7/23,230.025,234.8,228.43,232.381,2.356
BNB,12/8/23,232.181,239.996,232.163,238.479,6.298
BNB,12/9/23,238.379,245.569,237.781,239.262,0.883
BNB,12/10/23,239.262,241.431,236.48,239.807,0.545
BNB,12/11/23,239.807,247.868,228.114,244.787,4.98
BNB,12/12/23,244.785,257.141,244.678,254.885,10.1
BNB,12/13/23,254.785,256.8,244.015,253.458,-1.327
BNB,12/14/23,253.458,254.031,248.352,253.641,0.183
BNB,12/15/23,253.743,254.046,244.941,245.622,-8.121
BNB,12/16/23,245.622,248.098,242.732,244.804,-0.818
BNB,12/17/23,244.902,244.919,239.275,240.952,-3.95
BNB,12/18/23,240.952,241.13,231.91,240.328,-0.624
BNB,12/19/23,240.328,254.67,240.328,251.872,11.544
BNB,12/20/23,251.872,261.863,250.19,259.308,7.436
BNB,12/21/23,259.31,274.808,256.313,271.452,12.142
BNB,12/22/23,271.452,276.48,264.9,272.215,0.763
