ticker,date,open,high,low,close
DOT,6/25/2023,4.98464,5.24532,4.98039,5.17506
DOT,6/26/2023,5.17265,5.23885,5.04576,5.04576
DOT,6/27/2023,5.04576,5.15411,5.0021,5.10692
DOT,6/28/2023,5.11247,5.12721,4.8466,4.88315
DOT,6/29/2023,4.88945,5.22882,4.87141,4.95671
DOT,6/30/2023,4.95676,5.19921,4.83243,5.15115
DOT,7/1/2023,5.14925,5.3655,5.11071,5.3481
DOT,7/2/2023,5.34805,5.50732,5.2309,5.45839
DOT,7/3/2023,5.45249,5.63271,5.37917,5.40298
DOT,7/4/2023,5.40572,5.5098,5.25779,5.35018
DOT,7/5/2023,5.34922,5.38066,5.1181,5.19153
DOT,7/6/2023,5.18948,5.36239,5.05046,5.06364
DOT,7/7/2023,5.07164,5.17846,4.9817,5.09901
DOT,7/8/2023,5.09901,5.19511,5.05645,5.09917
DOT,7/9/2023,5.09912,5.16144,5.06141,5.08371
DOT,7/10/2023,5.09242,5.22897,4.98705,5.16443
DOT,7/11/2023,5.16423,5.18301,5.09135,5.1738
DOT,7/12/2023,5.1714,5.3086,5.10164,5.12545
DOT,7/13/2023,5.1259,5.55419,5.0989,5.41721
DOT,7/14/2023,5.46233,5.73884,5.29992,5.40315
DOT,7/15/2023,5.40475,5.56398,5.38639,5.40712
DOT,7/16/2023,5.40747,5.44783,5.3064,5.36086
DOT,7/17/2023,5.36092,5.41635,5.17754,5.2872
DOT,7/18/2023,5.2879,5.39095,5.10091,5.16924
DOT,7/19/2023,5.16524,5.25605,5.13279,5.19575
DOT,7/20/2023,5.19575,5.48401,5.17501,5.31792
DOT,7/21/2023,5.31852,5.70421,5.29985,5.48261
DOT,7/22/2023,5.48261,5.51654,5.30264,5.36414
DOT,7/23/2023,5.36419,5.48875,5.26879,5.37814
DOT,7/24/2023,5.37999,5.41383,5.11664,5.23287
DOT,7/25/2023,5.23287,5.25362,5.13068,5.17304
DOT,7/26/2023,5.17234,5.29534,5.11773,5.24641
DOT,7/27/2023,5.24636,5.33317,5.18251,5.23199
DOT,7/28/2023,5.23489,5.27061,5.1605,5.2104
DOT,7/29/2023,5.2104,5.25774,5.2077,5.2378
DOT,7/30/2023,5.23975,5.27541,5.12295,5.13644
DOT,7/31/2023,5.16454,5.25871,5.05304,5.09663
DOT,8/1/2023,5.09613,5.14684,4.96271,5.13578
DOT,8/2/2023,5.13578,5.21658,5.04322,5.06261
DOT,8/3/2023,5.06256,5.0731,4.97807,5.00394
DOT,8/4/2023,5.00389,5.03861,4.9319,4.98706
DOT,8/5/2023,4.98706,4.99475,4.927,4.95614
DOT,8/6/2023,4.95604,5.03757,4.94354,5.02305
DOT,8/7/2023,5.02305,5.04003,4.8366,4.96768
