ticker,date,open,high,low,close
ICP,9/20/2023,3.01042,3.03843,2.94756,2.99418
ICP,9/21/2023,2.99018,3.01636,2.88068,2.88588
ICP,9/22/2023,2.88591,2.93574,2.829,2.9228
ICP,9/23/2023,2.9218,2.96515,2.91194,2.95321
ICP,9/24/2023,2.95221,2.99312,2.92518,2.94612
ICP,9/25/2023,2.94712,3.01497,2.88423,2.98882
ICP,9/26/2023,2.98785,3.00852,2.92004,2.93074
ICP,9/27/2023,2.92974,3.02291,2.90485,2.90688
ICP,9/28/2023,2.90885,3.08103,2.90485,3.05394
ICP,9/29/2023,3.05394,3.19146,3.05376,3.12069
ICP,9/30/2023,3.12166,3.22019,3.10997,3.18064
ICP,10/1/2023,3.18664,3.269,3.15228,3.23336
ICP,10/2/2023,3.23636,3.3403,3.06495,3.1139
ICP,10/3/2023,3.1059,3.16003,3.055,3.12697
ICP,10/4/2023,3.12697,3.2091,3.01636,3.17216
ICP,10/5/2023,3.17113,3.18103,3.03367,3.07086
ICP,10/6/2023,3.07283,3.12809,3.04267,3.09524
ICP,10/7/2023,3.09427,3.12866,3.05256,3.07775
ICP,10/8/2023,3.08476,3.13926,3.05708,3.10977
ICP,10/9/2023,3.10877,3.12022,2.87072,2.92458
ICP,10/10/2023,2.92458,2.9856,2.90964,2.96833
ICP,10/11/2023,2.9703,2.98518,2.87563,2.92941
ICP,10/12/2023,2.92418,2.94026,2.8766,2.91492
ICP,10/13/2023,2.92389,3.07829,2.92192,3.07535
ICP,10/14/2023,3.07832,3.13087,3.0443,3.10278
ICP,10/15/2023,3.10581,3.20878,3.09688,3.14713
ICP,10/16/2023,3.14913,3.25472,3.11712,3.14929
ICP,10/17/2023,3.14929,3.19228,3.04216,3.10515
ICP,10/18/2023,3.10615,3.13303,3.05289,3.07064
ICP,10/19/2023,3.07064,3.09059,2.95915,2.98319
ICP,10/20/2023,2.98416,3.14708,2.98319,3.11531
ICP,10/21/2023,3.11628,3.25084,3.11628,3.23659
ICP,10/22/2023,3.23558,3.25062,3.12988,3.19108
ICP,10/23/2023,3.19108,3.43572,3.17995,3.42575
ICP,10/24/2023,3.42575,3.66233,3.41678,3.56157
ICP,10/25/2023,3.55957,3.70333,3.51528,3.53281
ICP,10/26/2023,3.53481,3.71104,3.43883,3.5
ICP,10/27/2023,3.49503,3.56832,3.44148,3.4948
ICP,10/28/2023,3.52181,3.7416,3.5077,3.7386
ICP,10/29/2023,3.7376,4.22214,3.6647,4.13549
ICP,10/30/2023,4.13945,4.14649,3.91594,4.02833
ICP,10/31/2023,4.03137,4.12065,3.8051,3.94666
ICP,11/1/2023,3.94466,4.08204,3.77013,4.01428
ICP,11/2/2023,4.01028,4.17096,3.9121,3.98948
ICP,11/3/2023,3.99148,4.02072,3.81027,3.91853
ICP,11/4/2023,3.91953,4.02689,3.85054,4.01333
ICP,11/5/2023,4.01929,4.19994,3.98971,4.03923
ICP,11/6/2023,4.04223,4.29353,4.02017,4.2702
ICP,11/7/2023,4.27115,4.27928,4.03577,4.17792
ICP,11/8/2023,4.17588,4.28899,4.11656,4.28799
ICP,11/9/2023,4.28694,4.41303,3.81195,4.02676
ICP,11/10/2023,4.02777,4.34221,3.98992,4.30124
ICP,11/11/2023,4.29819,4.56814,4.24359,4.47712
ICP,11/12/2023,4.47707,4.68978,4.28324,4.64686
ICP,11/13/2023,4.6459,4.95757,4.52268,4.55823
ICP,11/14/2023,4.56028,4.58378,4.11121,4.26955
ICP,11/15/2023,4.2706,4.78796,4.2188,4.76657
ICP,11/16/2023,4.76633,4.79549,4.32952,4.40648
ICP,11/17/2023,4.40648,4.51977,4.16325,4.32143
ICP,11/18/2023,4.32543,4.34948,4.02177,4.30815
ICP,11/19/2023,4.32734,4.59425,4.24033,4.544
ICP,11/20/2023,4.545,4.62308,4.39699,4.55114
ICP,11/21/2023,4.55614,4.67322,4.05358,4.08355
ICP,11/22/2023,4.08355,4.52431,4.05854,4.46743
ICP,11/23/2023,4.46834,4.63188,4.42828,4.59064
ICP,11/24/2023,4.59064,4.65281,4.51663,4.62165
ICP,11/25/2023,4.62383,4.77462,4.57356,4.67976
ICP,11/26/2023,4.67676,4.75576,4.4918,4.65177
ICP,11/27/2023,4.65272,4.69288,4.35544,4.41709
ICP,11/28/2023,4.41609,4.64511,4.40144,4.55464
ICP,11/29/2023,4.55564,4.66819,4.45725,4.49354
ICP,11/30/2023,4.50077,4.56864,4.43896,4.52972
ICP,12/1/2023,4.51681,4.80401,4.51059,4.67987
ICP,12/2/2023,4.68287,4.81849,4.65186,4.7932
ICP,12/3/2023,4.7922,4.84518,4.57133,4.74866
ICP,12/4/2023,4.74666,5.10148,4.5069,4.96525
ICP,12/5/2023,4.96125,5.12485,4.64786,4.78157
ICP,12/6/2023,4.78657,5.1072,4.53209,4.65451
ICP,12/7/2023,4.65951,5.03961,4.61942,5.03076
ICP,12/8/2023,5.03471,5.07742,4.7811,4.83459
ICP,12/9/2023,4.83359,5.52016,4.83359,5.48243
ICP,12/10/2023,5.48943,5.51816,5.21468,5.34816
ICP,12/11/2023,5.31811,5.46024,4.77862,5.27052
ICP,12/12/2023,5.28152,5.72434,4.87671,5.4546
ICP,12/13/2023,5.47054,6.23863,5.45354,6.20643
ICP,12/14/2023,6.20743,6.64186,5.65453,6.39702
ICP,12/15/2023,6.39602,7.61123,6.207,7.34166
ICP,12/16/2023,7.16843,11.8729,7.13429,10.011
ICP,12/17/2023,10.0079,11.6698,9.71006,10.692
ICP,12/18/2023,10.4774,10.7458,9.1077,9.96201
ICP,12/19/2023,9.95901,10.9372,9.23929,9.38721
ICP,12/20/2023,9.37131,9.68093,8.72334,8.88227
ICP,12/21/2023,8.88636,9.28584,8.53368,9.17974
ICP,12/22/2023,9.18675,10.978,9.06245,9.43154
